flow,product,component,AlAndAlAlloys,CuAndCuAlloys,MaterialShadowWEEE,aggregateBinderMixedMaterials,bitumen,carbon,ceramicComposites,concrete,ferrousMetals,glass,glassAndCeramics,ironWroughtAndCast,non-ferrousMetals,oil4,otherFerrousAlloys,otherMetalsAndMetalAlloys,otherMinerals,otherOrUndefinedMaterials,otherOrganics,plasticComposites,plastics,polymerPA6GF30,polymerPPGF30,polymerPPTF20,polymerPPTF30,reinforcedPlastics,sand,steelAndSteelAlloys,undefinedAndMixedMaterials,wood,total
WEEE_generatedDedicated,WEEE_Cat6,otherNonElectricCompUnspecified,0.172644513254225,0.38274360661896,,,,,,,0.392365348080517,,,,,,,,,,,,0.0553703655447646,,,,,,,0.412296584478969,0.236282305020585,,1.6517027229980208
WEEE_generatedDedicated,WEEE_Cat6,passiveJunctionBox,,0.0413639790557036,,,,,,,,,,,,,,,,0.0795885848659126,,,0.263612672946255,,,,,,,,,,0.3845652368678712
WEEE_generatedDedicated,WEEE_Cat6,pcbWEEECat,,,,,,,,,,,,,,,,,,,,,0.46269884803187,,,,,,,,,,0.46269884803187
WEEE_generatedDedicated,WEEE_Cat6,powerSupply,0.313511042797444,0.523318925868977,,,,,,,0.307633751937664,,,,,,,0.0147841424488805,,,,,0.460298466135693,,,,,,,,0.482728722706297,,2.1022750518949556
WEEE_generatedDedicated,WEEE_Cat6,pump,,,,,,,,,,,,0.35767118077664,,,,,,,,,,,,,,,,0.574182640527117,,,0.931853821303757
WEEE_generatedDedicated,WEEE_Cat6,refrigerant,,,,,,,,,,,,,,,,,,0.432387165116273,,,,,,,,,,,,,0.432387165116273
WEEE_generatedDedicated,WEEE_Cat6,remoteControl,0.522236806753609,0.39992127014896,,,,,,,0.020587538131255,,,,,,,,,0.518099457932353,,,0.0781785057805261,,,,,,,,0.429268145221353,,1.9682917239680562
WEEE_generatedDedicated,WEEE_Cat6,rotor,,,,,,,,,0.344452646938656,,,,,,,,,,,,0.181908998008634,,,,,,,,,,0.52636164494729
WEEE_generatedDedicated,WEEE_Cat6,screw,,0.130660665537209,,,,,,,0.459059868759809,,,,,,,,,,,,,,,,,,,,,,0.589720534297018
WEEE_generatedDedicated,WEEE_Cat6,sensorUnspecified,,,,,,,,,0.472948668048497,,,,,,,,,,,,0.0552874687800612,,,,,,,,,,0.5282361368285582
WEEE_generatedDedicated,WEEE_Cat6,shadowComponentWEEE,,0.30301712593297,,,0.284552761723319,,0.087582952801857,0.388809187086944,,0.154231540631751,,0.511886008384208,,0.0805745272851159,,0.485438916173304,,0.226668859047488,0.368961808473563,0.14583861352366,0.0565780499783125,,,,,0.342828078055336,0.150607240379138,0.0217255733674077,,,3.609301242844374
WEEE_generatedDedicated,WEEE_Cat6,speakerEEE2,0.316729869845518,0.181997328919603,,,,,,,0.0330570909980436,,,,,,,0.482670613317751,,,,,0.501321409552156,,,,,,,,0.0483099276318716,,1.5640862402649434
WEEE_generatedDedicated,WEEE_Cat6,transformator,,0.173165091407868,,,,,,,0.315059784583471,,,,,,,,,,,,,,,,,,,,,,0.488224875991339
WEEE_generatedDedicated,WEEE_Cat6,transmission,0.194297699562783,,,,,,,,0.462971363902718,,,,,,,,,,,,0.573275100449289,,,,,,,,,,1.2305441639147898
WEEE_generatedDedicated,WEEE_Cat6,transmitter,,0.137903953223925,,,,,,,0.294319928260341,,,,,,,,,,,,0.299910307584201,,,,,,,,,,0.732134189068467
WEEE_generatedDedicated,WEEE_Cat6,wheel,,,,,,,,,0.566308956655063,,,,,,,,,,,,0.382856924878645,0.376745420151654,,0.476318404360658,0.35347715559803,,,,,,2.15570686164405
