,info,outflow,outflow,outflow,outflow,outflow,inflow,inflow,inflow,inflow,inflow,info,info,info,info
532,532,10,4,76,0,1,9,4,76,0,1,0.43,2111,chemical process,
532,532,10,4,76,-1,1,9,4,76,-1,1,0.43,2111,chemical process,
532,532,10,4,75,29,1,9,4,75,29,1,0.43,2111,chemical process,
532,532,10,4,75,28,1,9,4,75,28,1,0.43,2111,chemical process,
532,532,10,4,75,27,1,9,4,75,27,1,0.43,2111,chemical process,
532,532,10,4,75,25,1,9,4,75,25,1,0.43,2111,chemical process,
532,532,10,4,76,4,1,9,4,76,4,1,0.43,2111,chemical process,
532,532,10,4,75,24,1,9,4,75,24,1,0.43,2111,chemical process,
532,532,10,4,75,23,1,9,4,75,23,1,0.43,2111,chemical process,
532,532,10,4,75,22,1,9,4,75,22,1,0.43,2111,chemical process,
532,532,10,4,75,21,1,9,4,75,21,1,0.43,2111,chemical process,
532,532,10,4,75,20,1,9,4,75,20,1,0.43,2111,chemical process,
532,532,10,4,75,19,1,9,4,75,19,1,0.43,2111,chemical process,
532,532,10,4,75,18,1,9,4,75,18,1,0.43,2111,chemical process,
532,532,10,4,76,3,1,9,4,76,3,1,0.43,2111,chemical process,
532,532,10,4,76,5,1,9,4,76,5,1,0.43,2111,chemical process,
532,532,10,4,75,16,1,9,4,75,16,1,0.43,2111,chemical process,
532,532,10,4,76,15,1,9,4,76,15,1,0.43,2111,chemical process,
532,532,10,4,76,22,1,9,4,76,22,1,0.43,2111,chemical process,
532,532,10,4,76,21,1,9,4,76,21,1,0.43,2111,chemical process,
532,532,10,4,76,20,1,9,4,76,20,1,0.43,2111,chemical process,
532,532,10,4,76,19,1,9,4,76,19,1,0.43,2111,chemical process,
532,532,10,4,76,18,1,9,4,76,18,1,0.43,2111,chemical process,
532,532,10,4,76,17,1,9,4,76,17,1,0.43,2111,chemical process,
532,532,10,4,76,16,1,9,4,76,16,1,0.43,2111,chemical process,
532,532,10,4,76,14,1,9,4,76,14,1,0.43,2111,chemical process,
532,532,10,4,76,6,1,9,4,76,6,1,0.43,2111,chemical process,
532,532,10,4,76,13,1,9,4,76,13,1,0.43,2111,chemical process,
532,532,10,4,76,12,1,9,4,76,12,1,0.43,2111,chemical process,
532,532,10,4,76,11,1,9,4,76,11,1,0.43,2111,chemical process,
532,532,10,4,76,10,1,9,4,76,10,1,0.43,2111,chemical process,
532,532,10,4,76,9,1,9,4,76,9,1,0.43,2111,chemical process,
532,532,10,4,76,8,1,9,4,76,8,1,0.43,2111,chemical process,
532,532,10,4,76,7,1,9,4,76,7,1,0.43,2111,chemical process,
532,532,10,4,75,17,1,9,4,75,17,1,0.43,2111,chemical process,
532,532,10,4,75,15,1,9,4,75,15,1,0.43,2111,chemical process,
532,532,10,4,74,8,1,9,4,74,8,1,0.43,2111,chemical process,
532,532,10,4,74,17,1,9,4,74,17,1,0.43,2111,chemical process,
532,532,10,4,74,24,1,9,4,74,24,1,0.43,2111,chemical process,
532,532,10,4,74,23,1,9,4,74,23,1,0.43,2111,chemical process,
532,532,10,4,74,22,1,9,4,74,22,1,0.43,2111,chemical process,
532,532,10,4,74,21,1,9,4,74,21,1,0.43,2111,chemical process,
532,532,10,4,74,20,1,9,4,74,20,1,0.43,2111,chemical process,
532,532,10,4,74,19,1,9,4,74,19,1,0.43,2111,chemical process,
532,532,10,4,74,18,1,9,4,74,18,1,0.43,2111,chemical process,
532,532,10,4,74,16,1,9,4,74,16,1,0.43,2111,chemical process,
532,532,10,4,74,26,1,9,4,74,26,1,0.43,2111,chemical process,
532,532,10,4,74,15,1,9,4,74,15,1,0.43,2111,chemical process,
532,532,10,4,74,14,1,9,4,74,14,1,0.43,2111,chemical process,
532,532,10,4,74,13,1,9,4,74,13,1,0.43,2111,chemical process,
532,532,10,4,74,12,1,9,4,74,12,1,0.43,2111,chemical process,
532,532,10,4,74,11,1,9,4,74,11,1,0.43,2111,chemical process,
532,532,10,4,74,10,1,9,4,74,10,1,0.43,2111,chemical process,
532,532,10,4,74,9,1,9,4,74,9,1,0.43,2111,chemical process,
532,532,10,4,74,25,1,9,4,74,25,1,0.43,2111,chemical process,
532,532,10,4,74,27,1,9,4,74,27,1,0.43,2111,chemical process,
532,532,10,4,75,14,1,9,4,75,14,1,0.43,2111,chemical process,
532,532,10,4,75,6,1,9,4,75,6,1,0.43,2111,chemical process,
532,532,10,4,75,13,1,9,4,75,13,1,0.43,2111,chemical process,
532,532,10,4,75,12,1,9,4,75,12,1,0.43,2111,chemical process,
532,532,10,4,75,11,1,9,4,75,11,1,0.43,2111,chemical process,
532,532,10,4,75,10,1,9,4,75,10,1,0.43,2111,chemical process,
532,532,10,4,75,9,1,9,4,75,9,1,0.43,2111,chemical process,
532,532,10,4,75,8,1,9,4,75,8,1,0.43,2111,chemical process,
532,532,10,4,75,7,1,9,4,75,7,1,0.43,2111,chemical process,
532,532,10,4,75,5,1,9,4,75,5,1,0.43,2111,chemical process,
532,532,10,4,74,28,1,9,4,74,28,1,0.43,2111,chemical process,
532,532,10,4,75,4,1,9,4,75,4,1,0.43,2111,chemical process,
532,532,10,4,75,3,1,9,4,75,3,1,0.43,2111,chemical process,
532,532,10,4,75,2,1,9,4,75,2,1,0.43,2111,chemical process,
532,532,10,4,75,1,1,9,4,75,1,1,0.43,2111,chemical process,
532,532,10,4,75,0,1,9,4,75,0,1,0.43,2111,chemical process,
532,532,10,4,75,-1,1,9,4,75,-1,1,0.43,2111,chemical process,
532,532,10,4,74,29,1,9,4,74,29,1,0.43,2111,chemical process,
532,532,10,4,61,8,1,9,4,61,8,1,0.43,2111,chemical process,
532,532,10,4,61,7,1,9,4,61,7,1,0.43,2111,chemical process,
532,532,10,4,61,6,1,9,4,61,6,1,0.43,2111,chemical process,
532,532,10,4,45,21,1,9,4,45,21,1,0.43,2111,chemical process,
532,532,10,4,47,17,1,9,4,47,17,1,0.43,2111,chemical process,
532,532,10,4,47,16,1,9,4,47,16,1,0.43,2111,chemical process,
532,532,10,4,47,15,1,9,4,47,15,1,0.43,2111,chemical process,
532,532,10,4,47,14,1,9,4,47,14,1,0.43,2111,chemical process,
532,532,10,4,47,13,1,9,4,47,13,1,0.43,2111,chemical process,
532,532,10,4,47,12,1,9,4,47,12,1,0.43,2111,chemical process,
532,532,10,4,47,11,1,9,4,47,11,1,0.43,2111,chemical process,
532,532,10,4,47,10,1,9,4,47,10,1,0.43,2111,chemical process,
532,532,10,4,47,9,1,9,4,47,9,1,0.43,2111,chemical process,
532,532,10,4,47,8,1,9,4,47,8,1,0.43,2111,chemical process,
532,532,10,4,47,7,1,9,4,47,7,1,0.43,2111,chemical process,
532,532,10,4,47,6,1,9,4,47,6,1,0.43,2111,chemical process,
532,532,10,4,47,5,1,9,4,47,5,1,0.43,2111,chemical process,
532,532,10,4,47,4,1,9,4,47,4,1,0.43,2111,chemical process,
532,532,10,4,47,3,1,9,4,47,3,1,0.43,2111,chemical process,
532,532,10,4,47,2,1,9,4,47,2,1,0.43,2111,chemical process,
532,532,10,4,47,1,1,9,4,47,1,1,0.43,2111,chemical process,
532,532,10,4,47,18,1,9,4,47,18,1,0.43,2111,chemical process,
532,532,10,4,47,19,1,9,4,47,19,1,0.43,2111,chemical process,
532,532,10,4,47,20,1,9,4,47,20,1,0.43,2111,chemical process,
532,532,10,4,48,-1,1,9,4,48,-1,1,0.43,2111,chemical process,
532,532,10,4,48,6,1,9,4,48,6,1,0.43,2111,chemical process,
532,532,10,4,48,5,1,9,4,48,5,1,0.43,2111,chemical process,
532,532,10,4,48,4,1,9,4,48,4,1,0.43,2111,chemical process,
532,532,10,4,48,3,1,9,4,48,3,1,0.43,2111,chemical process,
532,532,10,4,48,2,1,9,4,48,2,1,0.43,2111,chemical process,
532,532,10,4,48,1,1,9,4,48,1,1,0.43,2111,chemical process,
532,532,10,4,48,0,1,9,4,48,0,1,0.43,2111,chemical process,
532,532,10,4,47,29,1,9,4,47,29,1,0.43,2111,chemical process,
532,532,10,4,47,21,1,9,4,47,21,1,0.43,2111,chemical process,
532,532,10,4,47,28,1,9,4,47,28,1,0.43,2111,chemical process,
532,532,10,4,47,27,1,9,4,47,27,1,0.43,2111,chemical process,
532,532,10,4,47,26,1,9,4,47,26,1,0.43,2111,chemical process,
532,532,10,4,47,25,1,9,4,47,25,1,0.43,2111,chemical process,
532,532,10,4,47,24,1,9,4,47,24,1,0.43,2111,chemical process,
532,532,10,4,47,23,1,9,4,47,23,1,0.43,2111,chemical process,
532,532,10,4,47,22,1,9,4,47,22,1,0.43,2111,chemical process,
532,532,10,4,47,0,1,9,4,47,0,1,0.43,2111,chemical process,
532,532,10,4,47,-1,1,9,4,47,-1,1,0.43,2111,chemical process,
532,532,10,4,46,29,1,9,4,46,29,1,0.43,2111,chemical process,
532,532,10,4,46,0,1,9,4,46,0,1,0.43,2111,chemical process,
532,532,10,4,46,7,1,9,4,46,7,1,0.43,2111,chemical process,
532,532,10,4,46,6,1,9,4,46,6,1,0.43,2111,chemical process,
532,532,10,4,46,5,1,9,4,46,5,1,0.43,2111,chemical process,
532,532,10,4,46,4,1,9,4,46,4,1,0.43,2111,chemical process,
532,532,10,4,46,3,1,9,4,46,3,1,0.43,2111,chemical process,
532,532,10,4,46,2,1,9,4,46,2,1,0.43,2111,chemical process,
532,532,10,4,46,1,1,9,4,46,1,1,0.43,2111,chemical process,
532,532,10,4,46,-1,1,9,4,46,-1,1,0.43,2111,chemical process,
532,532,10,4,46,9,1,9,4,46,9,1,0.43,2111,chemical process,
532,532,10,4,45,29,1,9,4,45,29,1,0.43,2111,chemical process,
532,532,10,4,45,28,1,9,4,45,28,1,0.43,2111,chemical process,
532,532,10,4,45,27,1,9,4,45,27,1,0.43,2111,chemical process,
532,532,10,4,45,26,1,9,4,45,26,1,0.43,2111,chemical process,
532,532,10,4,45,25,1,9,4,45,25,1,0.43,2111,chemical process,
532,532,10,4,45,24,1,9,4,45,24,1,0.43,2111,chemical process,
532,532,10,4,45,23,1,9,4,45,23,1,0.43,2111,chemical process,
532,532,10,4,46,8,1,9,4,46,8,1,0.43,2111,chemical process,
532,532,10,4,46,10,1,9,4,46,10,1,0.43,2111,chemical process,
532,532,10,4,46,28,1,9,4,46,28,1,0.43,2111,chemical process,
532,532,10,4,46,20,1,9,4,46,20,1,0.43,2111,chemical process,
532,532,10,4,46,27,1,9,4,46,27,1,0.43,2111,chemical process,
532,532,10,4,46,26,1,9,4,46,26,1,0.43,2111,chemical process,
532,532,10,4,46,25,1,9,4,46,25,1,0.43,2111,chemical process,
532,532,10,4,46,24,1,9,4,46,24,1,0.43,2111,chemical process,
532,532,10,4,46,23,1,9,4,46,23,1,0.43,2111,chemical process,
532,532,10,4,46,22,1,9,4,46,22,1,0.43,2111,chemical process,
532,532,10,4,46,21,1,9,4,46,21,1,0.43,2111,chemical process,
532,532,10,4,46,19,1,9,4,46,19,1,0.43,2111,chemical process,
532,532,10,4,46,11,1,9,4,46,11,1,0.43,2111,chemical process,
532,532,10,4,46,18,1,9,4,46,18,1,0.43,2111,chemical process,
532,532,10,4,46,17,1,9,4,46,17,1,0.43,2111,chemical process,
532,532,10,4,46,16,1,9,4,46,16,1,0.43,2111,chemical process,
532,532,10,4,46,15,1,9,4,46,15,1,0.43,2111,chemical process,
532,532,10,4,46,14,1,9,4,46,14,1,0.43,2111,chemical process,
532,532,10,4,46,13,1,9,4,46,13,1,0.43,2111,chemical process,
532,532,10,4,46,12,1,9,4,46,12,1,0.43,2111,chemical process,
532,532,10,4,48,7,1,9,4,48,7,1,0.43,2111,chemical process,
532,532,10,4,48,8,1,9,4,48,8,1,0.43,2111,chemical process,
532,532,10,4,48,9,1,9,4,48,9,1,0.43,2111,chemical process,
532,532,10,4,49,28,1,9,4,49,28,1,0.43,2111,chemical process,
532,532,10,4,50,4,1,9,4,50,4,1,0.43,2111,chemical process,
532,532,10,4,50,3,1,9,4,50,3,1,0.43,2111,chemical process,
532,532,10,4,50,2,1,9,4,50,2,1,0.43,2111,chemical process,
532,532,10,4,50,1,1,9,4,50,1,1,0.43,2111,chemical process,
532,532,10,4,50,0,1,9,4,50,0,1,0.43,2111,chemical process,
532,532,10,4,50,-1,1,9,4,50,-1,1,0.43,2111,chemical process,
532,532,10,4,49,29,1,9,4,49,29,1,0.43,2111,chemical process,
532,532,10,4,49,27,1,9,4,49,27,1,0.43,2111,chemical process,
532,532,10,4,50,6,1,9,4,50,6,1,0.43,2111,chemical process,
532,532,10,4,49,26,1,9,4,49,26,1,0.43,2111,chemical process,
532,532,10,4,49,25,1,9,4,49,25,1,0.43,2111,chemical process,
532,532,10,4,49,24,1,9,4,49,24,1,0.43,2111,chemical process,
532,532,10,4,49,23,1,9,4,49,23,1,0.43,2111,chemical process,
532,532,10,4,49,22,1,9,4,49,22,1,0.43,2111,chemical process,
532,532,10,4,49,21,1,9,4,49,21,1,0.43,2111,chemical process,
532,532,10,4,49,20,1,9,4,49,20,1,0.43,2111,chemical process,
532,532,10,4,50,5,1,9,4,50,5,1,0.43,2111,chemical process,
532,532,10,4,50,7,1,9,4,50,7,1,0.43,2111,chemical process,
532,532,10,4,49,18,1,9,4,49,18,1,0.43,2111,chemical process,
532,532,10,4,50,17,1,9,4,50,17,1,0.43,2111,chemical process,
532,532,10,4,50,24,1,9,4,50,24,1,0.43,2111,chemical process,
532,532,10,4,50,23,1,9,4,50,23,1,0.43,2111,chemical process,
532,532,10,4,50,22,1,9,4,50,22,1,0.43,2111,chemical process,
532,532,10,4,50,21,1,9,4,50,21,1,0.43,2111,chemical process,
532,532,10,4,50,20,1,9,4,50,20,1,0.43,2111,chemical process,
532,532,10,4,50,19,1,9,4,50,19,1,0.43,2111,chemical process,
532,532,10,4,50,18,1,9,4,50,18,1,0.43,2111,chemical process,
532,532,10,4,50,16,1,9,4,50,16,1,0.43,2111,chemical process,
532,532,10,4,50,8,1,9,4,50,8,1,0.43,2111,chemical process,
532,532,10,4,50,15,1,9,4,50,15,1,0.43,2111,chemical process,
532,532,10,4,50,14,1,9,4,50,14,1,0.43,2111,chemical process,
532,532,10,4,50,13,1,9,4,50,13,1,0.43,2111,chemical process,
532,532,10,4,50,12,1,9,4,50,12,1,0.43,2111,chemical process,
532,532,10,4,50,11,1,9,4,50,11,1,0.43,2111,chemical process,
532,532,10,4,50,10,1,9,4,50,10,1,0.43,2111,chemical process,
532,532,10,4,50,9,1,9,4,50,9,1,0.43,2111,chemical process,
532,532,10,4,49,19,1,9,4,49,19,1,0.43,2111,chemical process,
532,532,10,4,49,17,1,9,4,49,17,1,0.43,2111,chemical process,
532,532,10,4,48,10,1,9,4,48,10,1,0.43,2111,chemical process,
532,532,10,4,48,19,1,9,4,48,19,1,0.43,2111,chemical process,
532,532,10,4,48,26,1,9,4,48,26,1,0.43,2111,chemical process,
532,532,10,4,48,25,1,9,4,48,25,1,0.43,2111,chemical process,
532,532,10,4,48,24,1,9,4,48,24,1,0.43,2111,chemical process,
532,532,10,4,48,23,1,9,4,48,23,1,0.43,2111,chemical process,
532,532,10,4,48,22,1,9,4,48,22,1,0.43,2111,chemical process,
532,532,10,4,48,21,1,9,4,48,21,1,0.43,2111,chemical process,
532,532,10,4,48,20,1,9,4,48,20,1,0.43,2111,chemical process,
532,532,10,4,48,18,1,9,4,48,18,1,0.43,2111,chemical process,
532,532,10,4,48,28,1,9,4,48,28,1,0.43,2111,chemical process,
532,532,10,4,48,17,1,9,4,48,17,1,0.43,2111,chemical process,
532,532,10,4,48,16,1,9,4,48,16,1,0.43,2111,chemical process,
532,532,10,4,48,15,1,9,4,48,15,1,0.43,2111,chemical process,
532,532,10,4,48,14,1,9,4,48,14,1,0.43,2111,chemical process,
532,532,10,4,48,13,1,9,4,48,13,1,0.43,2111,chemical process,
532,532,10,4,48,12,1,9,4,48,12,1,0.43,2111,chemical process,
532,532,10,4,48,11,1,9,4,48,11,1,0.43,2111,chemical process,
532,532,10,4,48,27,1,9,4,48,27,1,0.43,2111,chemical process,
532,532,10,4,48,29,1,9,4,48,29,1,0.43,2111,chemical process,
532,532,10,4,49,16,1,9,4,49,16,1,0.43,2111,chemical process,
532,532,10,4,49,8,1,9,4,49,8,1,0.43,2111,chemical process,
532,532,10,4,49,15,1,9,4,49,15,1,0.43,2111,chemical process,
532,532,10,4,49,14,1,9,4,49,14,1,0.43,2111,chemical process,
532,532,10,4,49,13,1,9,4,49,13,1,0.43,2111,chemical process,
532,532,10,4,49,12,1,9,4,49,12,1,0.43,2111,chemical process,
532,532,10,4,49,11,1,9,4,49,11,1,0.43,2111,chemical process,
532,532,10,4,49,10,1,9,4,49,10,1,0.43,2111,chemical process,
532,532,10,4,49,9,1,9,4,49,9,1,0.43,2111,chemical process,
532,532,10,4,49,7,1,9,4,49,7,1,0.43,2111,chemical process,
532,532,10,4,49,-1,1,9,4,49,-1,1,0.43,2111,chemical process,
532,532,10,4,49,6,1,9,4,49,6,1,0.43,2111,chemical process,
532,532,10,4,49,5,1,9,4,49,5,1,0.43,2111,chemical process,
532,532,10,4,49,4,1,9,4,49,4,1,0.43,2111,chemical process,
532,532,10,4,49,3,1,9,4,49,3,1,0.43,2111,chemical process,
532,532,10,4,49,2,1,9,4,49,2,1,0.43,2111,chemical process,
532,532,10,4,49,1,1,9,4,49,1,1,0.43,2111,chemical process,
532,532,10,4,49,0,1,9,4,49,0,1,0.43,2111,chemical process,
532,532,10,4,45,22,1,9,4,45,22,1,0.43,2111,chemical process,
532,532,10,4,45,20,1,9,4,45,20,1,0.43,2111,chemical process,
532,532,10,4,61,5,1,9,4,61,5,1,0.43,2111,chemical process,
532,532,10,4,45,19,1,9,4,45,19,1,0.43,2111,chemical process,
532,532,10,4,42,11,1,9,4,42,11,1,0.43,2111,chemical process,
532,532,10,4,42,10,1,9,4,42,10,1,0.43,2111,chemical process,
532,532,10,4,42,9,1,9,4,42,9,1,0.43,2111,chemical process,
532,532,10,4,42,8,1,9,4,42,8,1,0.43,2111,chemical process,
532,532,10,4,42,7,1,9,4,42,7,1,0.43,2111,chemical process,
532,532,10,4,42,6,1,9,4,42,6,1,0.43,2111,chemical process,
532,532,10,4,42,5,1,9,4,42,5,1,0.43,2111,chemical process,
532,532,10,4,42,4,1,9,4,42,4,1,0.43,2111,chemical process,
532,532,10,4,42,3,1,9,4,42,3,1,0.43,2111,chemical process,
532,532,10,4,42,2,1,9,4,42,2,1,0.43,2111,chemical process,
532,532,10,4,42,1,1,9,4,42,1,1,0.43,2111,chemical process,
532,532,10,4,42,0,1,9,4,42,0,1,0.43,2111,chemical process,
532,532,10,4,42,-1,1,9,4,42,-1,1,0.43,2111,chemical process,
532,532,10,4,41,29,1,9,4,41,29,1,0.43,2111,chemical process,
532,532,10,4,41,28,1,9,4,41,28,1,0.43,2111,chemical process,
532,532,10,4,41,27,1,9,4,41,27,1,0.43,2111,chemical process,
532,532,10,4,41,26,1,9,4,41,26,1,0.43,2111,chemical process,
532,532,10,4,42,12,1,9,4,42,12,1,0.43,2111,chemical process,
532,532,10,4,42,13,1,9,4,42,13,1,0.43,2111,chemical process,
532,532,10,4,42,14,1,9,4,42,14,1,0.43,2111,chemical process,
532,532,10,4,42,24,1,9,4,42,24,1,0.43,2111,chemical process,
532,532,10,4,43,0,1,9,4,43,0,1,0.43,2111,chemical process,
532,532,10,4,43,-1,1,9,4,43,-1,1,0.43,2111,chemical process,
532,532,10,4,42,29,1,9,4,42,29,1,0.43,2111,chemical process,
532,532,10,4,42,28,1,9,4,42,28,1,0.43,2111,chemical process,
532,532,10,4,42,27,1,9,4,42,27,1,0.43,2111,chemical process,
532,532,10,4,42,26,1,9,4,42,26,1,0.43,2111,chemical process,
532,532,10,4,42,25,1,9,4,42,25,1,0.43,2111,chemical process,
532,532,10,4,42,23,1,9,4,42,23,1,0.43,2111,chemical process,
532,532,10,4,42,15,1,9,4,42,15,1,0.43,2111,chemical process,
532,532,10,4,42,22,1,9,4,42,22,1,0.43,2111,chemical process,
532,532,10,4,42,21,1,9,4,42,21,1,0.43,2111,chemical process,
532,532,10,4,42,20,1,9,4,42,20,1,0.43,2111,chemical process,
532,532,10,4,42,19,1,9,4,42,19,1,0.43,2111,chemical process,
532,532,10,4,42,18,1,9,4,42,18,1,0.43,2111,chemical process,
532,532,10,4,42,17,1,9,4,42,17,1,0.43,2111,chemical process,
532,532,10,4,42,16,1,9,4,42,16,1,0.43,2111,chemical process,
532,532,10,4,41,25,1,9,4,41,25,1,0.43,2111,chemical process,
532,532,10,4,41,24,1,9,4,41,24,1,0.43,2111,chemical process,
532,532,10,4,41,23,1,9,4,41,23,1,0.43,2111,chemical process,
532,532,10,4,40,25,1,9,4,40,25,1,0.43,2111,chemical process,
532,532,10,4,41,1,1,9,4,41,1,1,0.43,2111,chemical process,
532,532,10,4,41,0,1,9,4,41,0,1,0.43,2111,chemical process,
532,532,10,4,41,-1,1,9,4,41,-1,1,0.43,2111,chemical process,
532,532,10,4,40,29,1,9,4,40,29,1,0.43,2111,chemical process,
532,532,10,4,40,28,1,9,4,40,28,1,0.43,2111,chemical process,
532,532,10,4,40,27,1,9,4,40,27,1,0.43,2111,chemical process,
532,532,10,4,40,26,1,9,4,40,26,1,0.43,2111,chemical process,
532,532,10,4,40,24,1,9,4,40,24,1,0.43,2111,chemical process,
532,532,10,4,41,3,1,9,4,41,3,1,0.43,2111,chemical process,
532,532,10,4,40,23,1,9,4,40,23,1,0.43,2111,chemical process,
532,532,10,4,40,22,1,9,4,40,22,1,0.43,2111,chemical process,
532,532,10,4,40,21,1,9,4,40,21,1,0.43,2111,chemical process,
532,532,10,4,40,20,1,9,4,40,20,1,0.43,2111,chemical process,
532,532,10,4,40,19,1,9,4,40,19,1,0.43,2111,chemical process,
532,532,10,4,40,18,1,9,4,40,18,1,0.43,2111,chemical process,
532,532,10,4,40,17,1,9,4,40,17,1,0.43,2111,chemical process,
532,532,10,4,41,2,1,9,4,41,2,1,0.43,2111,chemical process,
532,532,10,4,41,4,1,9,4,41,4,1,0.43,2111,chemical process,
532,532,10,4,41,22,1,9,4,41,22,1,0.43,2111,chemical process,
532,532,10,4,41,14,1,9,4,41,14,1,0.43,2111,chemical process,
532,532,10,4,41,21,1,9,4,41,21,1,0.43,2111,chemical process,
532,532,10,4,41,20,1,9,4,41,20,1,0.43,2111,chemical process,
532,532,10,4,41,19,1,9,4,41,19,1,0.43,2111,chemical process,
532,532,10,4,41,18,1,9,4,41,18,1,0.43,2111,chemical process,
532,532,10,4,41,17,1,9,4,41,17,1,0.43,2111,chemical process,
532,532,10,4,41,16,1,9,4,41,16,1,0.43,2111,chemical process,
532,532,10,4,41,15,1,9,4,41,15,1,0.43,2111,chemical process,
532,532,10,4,41,13,1,9,4,41,13,1,0.43,2111,chemical process,
532,532,10,4,41,5,1,9,4,41,5,1,0.43,2111,chemical process,
532,532,10,4,41,12,1,9,4,41,12,1,0.43,2111,chemical process,
532,532,10,4,41,11,1,9,4,41,11,1,0.43,2111,chemical process,
532,532,10,4,41,10,1,9,4,41,10,1,0.43,2111,chemical process,
532,532,10,4,41,9,1,9,4,41,9,1,0.43,2111,chemical process,
532,532,10,4,41,8,1,9,4,41,8,1,0.43,2111,chemical process,
532,532,10,4,41,7,1,9,4,41,7,1,0.43,2111,chemical process,
532,532,10,4,41,6,1,9,4,41,6,1,0.43,2111,chemical process,
532,532,10,4,43,1,1,9,4,43,1,1,0.43,2111,chemical process,
532,532,10,4,43,2,1,9,4,43,2,1,0.43,2111,chemical process,
532,532,10,4,43,3,1,9,4,43,3,1,0.43,2111,chemical process,
532,532,10,4,44,22,1,9,4,44,22,1,0.43,2111,chemical process,
532,532,10,4,44,29,1,9,4,44,29,1,0.43,2111,chemical process,
532,532,10,4,44,28,1,9,4,44,28,1,0.43,2111,chemical process,
532,532,10,4,44,27,1,9,4,44,27,1,0.43,2111,chemical process,
532,532,10,4,44,26,1,9,4,44,26,1,0.43,2111,chemical process,
532,532,10,4,44,25,1,9,4,44,25,1,0.43,2111,chemical process,
532,532,10,4,44,24,1,9,4,44,24,1,0.43,2111,chemical process,
532,532,10,4,44,23,1,9,4,44,23,1,0.43,2111,chemical process,
532,532,10,4,44,21,1,9,4,44,21,1,0.43,2111,chemical process,
532,532,10,4,45,0,1,9,4,45,0,1,0.43,2111,chemical process,
532,532,10,4,44,20,1,9,4,44,20,1,0.43,2111,chemical process,
532,532,10,4,44,19,1,9,4,44,19,1,0.43,2111,chemical process,
532,532,10,4,44,18,1,9,4,44,18,1,0.43,2111,chemical process,
532,532,10,4,44,17,1,9,4,44,17,1,0.43,2111,chemical process,
532,532,10,4,44,16,1,9,4,44,16,1,0.43,2111,chemical process,
532,532,10,4,44,15,1,9,4,44,15,1,0.43,2111,chemical process,
532,532,10,4,44,14,1,9,4,44,14,1,0.43,2111,chemical process,
532,532,10,4,45,-1,1,9,4,45,-1,1,0.43,2111,chemical process,
532,532,10,4,45,1,1,9,4,45,1,1,0.43,2111,chemical process,
532,532,10,4,44,12,1,9,4,44,12,1,0.43,2111,chemical process,
532,532,10,4,45,11,1,9,4,45,11,1,0.43,2111,chemical process,
532,532,10,4,45,18,1,9,4,45,18,1,0.43,2111,chemical process,
532,532,10,4,45,17,1,9,4,45,17,1,0.43,2111,chemical process,
532,532,10,4,45,16,1,9,4,45,16,1,0.43,2111,chemical process,
532,532,10,4,45,15,1,9,4,45,15,1,0.43,2111,chemical process,
532,532,10,4,45,14,1,9,4,45,14,1,0.43,2111,chemical process,
532,532,10,4,45,13,1,9,4,45,13,1,0.43,2111,chemical process,
532,532,10,4,45,12,1,9,4,45,12,1,0.43,2111,chemical process,
532,532,10,4,45,10,1,9,4,45,10,1,0.43,2111,chemical process,
532,532,10,4,45,2,1,9,4,45,2,1,0.43,2111,chemical process,
532,532,10,4,45,9,1,9,4,45,9,1,0.43,2111,chemical process,
532,532,10,4,45,8,1,9,4,45,8,1,0.43,2111,chemical process,
532,532,10,4,45,7,1,9,4,45,7,1,0.43,2111,chemical process,
532,532,10,4,45,6,1,9,4,45,6,1,0.43,2111,chemical process,
532,532,10,4,45,5,1,9,4,45,5,1,0.43,2111,chemical process,
532,532,10,4,45,4,1,9,4,45,4,1,0.43,2111,chemical process,
532,532,10,4,45,3,1,9,4,45,3,1,0.43,2111,chemical process,
532,532,10,4,44,13,1,9,4,44,13,1,0.43,2111,chemical process,
532,532,10,4,44,11,1,9,4,44,11,1,0.43,2111,chemical process,
532,532,10,4,43,4,1,9,4,43,4,1,0.43,2111,chemical process,
532,532,10,4,43,13,1,9,4,43,13,1,0.43,2111,chemical process,
532,532,10,4,43,20,1,9,4,43,20,1,0.43,2111,chemical process,
532,532,10,4,43,19,1,9,4,43,19,1,0.43,2111,chemical process,
532,532,10,4,43,18,1,9,4,43,18,1,0.43,2111,chemical process,
532,532,10,4,43,17,1,9,4,43,17,1,0.43,2111,chemical process,
532,532,10,4,43,16,1,9,4,43,16,1,0.43,2111,chemical process,
532,532,10,4,43,15,1,9,4,43,15,1,0.43,2111,chemical process,
532,532,10,4,43,14,1,9,4,43,14,1,0.43,2111,chemical process,
532,532,10,4,43,12,1,9,4,43,12,1,0.43,2111,chemical process,
532,532,10,4,43,22,1,9,4,43,22,1,0.43,2111,chemical process,
532,532,10,4,43,11,1,9,4,43,11,1,0.43,2111,chemical process,
532,532,10,4,43,10,1,9,4,43,10,1,0.43,2111,chemical process,
532,532,10,4,43,9,1,9,4,43,9,1,0.43,2111,chemical process,
532,532,10,4,43,8,1,9,4,43,8,1,0.43,2111,chemical process,
532,532,10,4,43,7,1,9,4,43,7,1,0.43,2111,chemical process,
532,532,10,4,43,6,1,9,4,43,6,1,0.43,2111,chemical process,
532,532,10,4,43,5,1,9,4,43,5,1,0.43,2111,chemical process,
