index,scenario,year,region,flow,product,component,material,element,parameterCode,data,unit,DQS,new_data
5965,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,capElectrolytic,CuAndCuAlloys,Zr,e-m,0.181263830758118,%,1,0.250232528922868
5966,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,capElectrolytic,CuAndCuAlloys,,m-c,0.522788403622744,%,1,0.486174323240293
5967,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,capElectrolytic,,,c-p,0.049767956503591,%,3,0.0159553696509728
5968,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,capElectrolytic,undefinedAndMixedMaterials,Ag,e-m,0.0932384950176275,%,3,1
5969,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,capElectrolytic,undefinedAndMixedMaterials,,m-c,0.461219278026559,%,2,0.513825676759707
5970,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,Ag,e-m,0.0841811703936555,%,2,0.0118326072028603
5971,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,As,e-m,0.536135787886268,%,3,0.170299421969965
5972,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,Cu,e-m,0.111474036500844,%,2,0.105079171260655
5973,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,Ga,e-m,0.487025938113081,%,1,0.1291864568092
5974,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,Mn,e-m,0.530804313155471,%,2,0.043079153863582
5975,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,Mo,e-m,0.0251534822077475,%,1,0.100487437945298
5976,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,Sm,e-m,0.399137298272051,%,2,0.44003575094844
5977,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,AlAndAlAlloys,,m-c,0.136422983332044,%,3,0.234250827896992
5978,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,CuAndCuAlloys,Ag,e-m,0.585542177232689,%,1,0.633265300369944
5979,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,CuAndCuAlloys,Dy,e-m,0.566511926200584,%,1,0.0131946158746426
5980,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,CuAndCuAlloys,Zr,e-m,0.346255215417009,%,1,0.353540083755413
5981,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,CuAndCuAlloys,,m-c,0.59326107113455,%,2,0.0516823872856886
5982,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,Ag,e-m,0.337118625905814,%,2,0.265226475344062
5983,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,Ca,e-m,0.120234504450259,%,2,0.0413067393814588
5984,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,Cu,e-m,0.538858736541395,%,2,0.364780707012346
5985,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,Ga,e-m,0.194922052485766,%,2,0.0209473675523891
5986,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,Mo,e-m,0.00945709594442814,%,3,0.249143979610534
5987,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,O,e-m,0.0638219383940487,%,2,0.0545026221666962
5988,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,Sm,e-m,0.0506653427382668,%,3,0.0040921089325135
5989,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,ferrousMetals,,m-c,0.341988048347952,%,2,0.0956447995560996
5990,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,,,c-p,0.131842816929328,%,2,0.0174711547256318
5991,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,otherOrganics,Ag,e-m,0.418740706254699,%,2,1
5992,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,otherOrganics,,m-c,0.0923279682373073,%,2,0.0612279196451344
5993,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,plastics,Ag,e-m,0.579544163316132,%,3,1
5994,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,plastics,,m-c,0.347119274627577,%,2,0.0868517829074541
5995,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,polymerPA6GF30,Ag,e-m,0.570317060569746,%,1,1
5996,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,polymerPA6GF30,,m-c,0.431581395943411,%,2,0.0331188695188928
5997,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,polymerPPGF30,Ag,e-m,0.12663079248038,%,3,1
5998,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,polymerPPGF30,,m-c,0.348335012446664,%,1,0.237990285971744
5999,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,polymerPPTF30,Ag,e-m,0.204217768677421,%,2,1
6000,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,polymerPPTF30,,m-c,0.287264668350133,%,1,0.135123199165837
6001,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,undefinedAndMixedMaterials,,m-c,0.214013373516295,%,1,0.064109928052157
6002,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,ferrousMetals,Ag,e-m,0.217344398936154,%,2,0.067376207538722
6003,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,ferrousMetals,Cu,e-m,0.404323779274037,%,1,0.0757676727202154
6004,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,ferrousMetals,Ga,e-m,0.364991887361708,%,1,0.188750476424688
6005,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,ferrousMetals,Mo,e-m,0.242594590742702,%,2,0.167821722320612
6006,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,ferrousMetals,O,e-m,0.355271766892452,%,3,0.214636655642811
6007,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,ferrousMetals,Sm,e-m,0.311439085070789,%,1,0.285647265352951
6008,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,ferrousMetals,,m-c,0.468676781150434,%,3,1
6009,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,,,c-p,0.338772065083901,%,2,0.0012196675755956
6010,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,Ag,e-m,0.180730429004163,%,1,0.095513589949405
6011,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,As,e-m,0.207625605593201,%,3,0.490015557247353
6012,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,Cu,e-m,0.405739283125931,%,3,0.0096471536451705
6013,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,Ga,e-m,0.360074318837382,%,1,0.0260459915136709
6014,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,Mn,e-m,0.501204429532258,%,1,0.054017443736664
6015,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,Mo,e-m,0.438751444893585,%,3,0.240559621601583
6016,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,Sm,e-m,0.375569263488038,%,2,0.0842006423061534
6017,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,AlAndAlAlloys,,m-c,0.479352980847184,%,2,0.174346500733672
6018,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,CuAndCuAlloys,Ag,e-m,0.357987407982911,%,1,0.0307581181094356
6019,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,CuAndCuAlloys,Dy,e-m,0.129265380448595,%,3,0.448514335758847
6020,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,CuAndCuAlloys,Zr,e-m,0.052362520299387,%,3,0.520727546131718
6021,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,CuAndCuAlloys,,m-c,0.492651786413319,%,1,0.0704725494300324
6022,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,ferrousMetals,Ag,e-m,0.465220491181318,%,3,0.0610254171297663
6023,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,ferrousMetals,Cu,e-m,0.575112538962731,%,3,0.336476647949189
6024,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,ferrousMetals,Ga,e-m,0.494774681703327,%,3,0.404048920664789
6025,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,ferrousMetals,Mo,e-m,0.43932972468429,%,1,0.124478879019238
6026,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,ferrousMetals,O,e-m,0.214343148083257,%,3,0.0566148107876475
6027,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,ferrousMetals,Sm,e-m,0.0757727185795748,%,1,0.0173553244493699
6028,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,ferrousMetals,,m-c,0.289880309898226,%,1,0.330867938399904
6029,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,glass,Ag,e-m,0.547580527858449,%,2,0.150256190389858
6030,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,glass,Pd,e-m,0.580325462727226,%,3,0.465441881670116
6031,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,glass,Sc,e-m,0.162672495940653,%,2,0.157664272830636
6032,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,glass,Zr,e-m,0.201780923646521,%,2,0.22663765510939
6033,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,glass,,m-c,0.324728929130601,%,3,0.106766695328951
6034,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,,,c-p,0.49548077478181,%,2,0.0143845474577853
6035,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,otherMetalsAndMetalAlloys,Ag,e-m,0.275003582535831,%,1,0.36633170526699
6036,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,otherMetalsAndMetalAlloys,Al,e-m,0.0783450689110196,%,2,0.111274738329594
6037,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,otherMetalsAndMetalAlloys,Dy,e-m,0.158995624643425,%,2,0.522393556403416
6038,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,otherMetalsAndMetalAlloys,,m-c,0.533112632874045,%,3,0.0008978706369717
6039,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,plastics,Ag,e-m,0.38715219884543,%,3,1
6040,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,plastics,,m-c,0.520248467899076,%,3,0.265122394374136
6041,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,undefinedAndMixedMaterials,Ag,e-m,0.298162183685672,%,3,1
6042,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,undefinedAndMixedMaterials,,m-c,0.266807365032815,%,2,0.0515260510963336
6043,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,coldCathodeLamp,,,c-p,0.356817206432061,%,3,0.002561396761469
6044,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compContainHazardSubst,,,c-p,0.470929791431968,%,2,0.0004668833892872
6045,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Ag,e-m,0.296143281263649,%,2,0.269505962274488
6046,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,As,e-m,0.301914075455061,%,3,0.0573675676532942
6047,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Cu,e-m,0.496897780652515,%,2,0.0163521434344725
6048,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Dy,e-m,0.410915712709343,%,2,0.0161762510799492
6049,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Ga,e-m,0.489321713541095,%,3,0.327416350815955
6050,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Mn,e-m,0.537346177908905,%,3,0.215234016673784
6051,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Mo,e-m,0.0639699197740307,%,3,0.0150481294943031
6052,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Sm,e-m,0.551509330532238,%,1,0.0344093213631537
6053,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,Zr,e-m,0.0562984150905438,%,1,0.0484902572106002
6054,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,CuAndCuAlloys,,m-c,0.133871355420877,%,3,0.0025595390318962
6055,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,glass,Ag,e-m,0.472449187210923,%,2,0.210203403766803
6056,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,glass,Pd,e-m,0.580053118982129,%,1,0.0565335635210232
6057,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,glass,Sc,e-m,0.174955590051119,%,3,0.4231880729823
6058,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,glass,Zr,e-m,0.460068531852732,%,2,0.310074959729874
6059,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,glass,,m-c,0.049941377746306,%,3,0.0728699914181979
6060,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,,,c-p,0.545004228160781,%,2,0.0124795630018955
6061,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherFerrousAlloys,Ag,e-m,0.485778855986411,%,2,0.0775584146383659
6062,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherFerrousAlloys,Ca,e-m,0.00806010578578917,%,1,0.168205179432938
6063,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherFerrousAlloys,Ga,e-m,0.431230563247296,%,3,0.315137859404224
6064,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherFerrousAlloys,Mo,e-m,0.42859561043875,%,1,0.214558248367099
6065,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherFerrousAlloys,Sm,e-m,0.0219614673631794,%,1,0.224540298157372
6066,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherFerrousAlloys,,m-c,0.309389621357903,%,1,0.157263587354268
6067,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherOrUndefinedMaterials,Ag,e-m,0.25476574300371,%,2,1
6068,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,otherOrUndefinedMaterials,,m-c,0.210488266287919,%,2,0.37395683722764
6069,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,plastics,Ag,e-m,0.0152025362407544,%,1,1
6070,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,plastics,,m-c,0.4948505357096,%,2,0.158822291335976
6071,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,steelAndSteelAlloys,Ag,e-m,0.149756517759771,%,2,0.370073769139676
6072,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,steelAndSteelAlloys,Cu,e-m,0.248678541755047,%,2,0.0409249519832724
6073,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,steelAndSteelAlloys,Ga,e-m,0.48101973184066,%,1,0.265857069496918
6074,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,steelAndSteelAlloys,Mo,e-m,0.557051312413858,%,2,0.0334905504318489
6075,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,steelAndSteelAlloys,O,e-m,0.144611667063202,%,3,0.233620469507583
6076,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,steelAndSteelAlloys,Sm,e-m,0.0776285188326715,%,2,0.0560331894407027
6077,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,compressor,steelAndSteelAlloys,,m-c,0.00118612990672182,%,3,0.234527753632023
6078,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,condensator,,,c-p,0.308309552973991,%,1,0.0101626654319258
6079,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,contactor,,,c-p,0.585873813537153,%,2,0.0251687413412326
6080,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,Ag,e-m,0.341915381981382,%,3,0.0804824713550759
6081,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,As,e-m,0.257142340887645,%,1,0.186185277123708
6082,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,Cu,e-m,0.467022291187426,%,1,0.259508575898891
6083,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,Ga,e-m,0.252307253888465,%,2,0.311184043124932
6084,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,Mn,e-m,0.0511067900985746,%,1,0.0090402852134831
6085,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,Mo,e-m,0.24393161857,%,3,0.109276583003918
6086,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,Sm,e-m,0.416561940634546,%,2,0.0443227642799916
6087,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,AlAndAlAlloys,,m-c,0.195293729137244,%,2,0.322846966245182
6088,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,glass,Ag,e-m,0.184796080561269,%,2,0.318439657054533
6089,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,glass,Pd,e-m,0.130860511678304,%,2,0.408977155385051
6090,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,glass,Sc,e-m,0.23353300182514,%,1,0.0940810781854062
6091,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,glass,Zr,e-m,0.42982934946369,%,1,0.178502109375009
6092,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,glass,,m-c,0.191063534730255,%,2,0.677153033754818
6093,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayCRT,,,c-p,0.186514107638438,%,2,0.0133281763708286
6094,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,Ag,e-m,0.503058367138645,%,2,0.18467673188934
6095,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,As,e-m,0.170260191006761,%,1,0.0595284816537454
6096,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,Cu,e-m,0.190647559407005,%,2,0.182643866642207
6097,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,Ga,e-m,0.277464365399137,%,1,0.153057615600627
6098,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,Mn,e-m,0.473366306037708,%,1,0.136206229490987
6099,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,Mo,e-m,0.477445516958756,%,1,0.0572623771155784
6100,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,Sm,e-m,0.414583657735443,%,2,0.226624697607515
6101,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,AlAndAlAlloys,,m-c,0.21929780846809,%,3,0.257855384932244
6102,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,CuAndCuAlloys,Ag,e-m,0.23369751456466,%,2,0.211775318201275
6103,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,CuAndCuAlloys,Dy,e-m,0.147731979093053,%,2,0.160244788623201
6104,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,CuAndCuAlloys,Zr,e-m,0.523643709810541,%,1,0.627979893175525
6105,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,CuAndCuAlloys,,m-c,0.0451712898410459,%,2,0.297024151228672
6106,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,ferrousMetals,Ag,e-m,0.588180624242981,%,1,0.0806922326301257
6107,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,ferrousMetals,Cu,e-m,0.462560613597862,%,3,0.379527885905178
6108,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,ferrousMetals,Ga,e-m,0.418802361793103,%,2,0.0216138853797537
6109,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,ferrousMetals,Mo,e-m,0.466452872795947,%,2,0.0650899521723512
6110,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,ferrousMetals,O,e-m,0.00337719744324263,%,3,0.0385982614074929
6111,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,ferrousMetals,Sm,e-m,0.324419725723055,%,2,0.414477782505098
6112,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,ferrousMetals,,m-c,0.139040202193437,%,2,0.174274891177828
6113,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,glass,Ag,e-m,0.0720783302530226,%,3,0.440016633414931
6114,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,glass,Pd,e-m,0.534757924056361,%,2,0.0892428045690009
6115,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,glass,Sc,e-m,0.128980962219297,%,1,0.0045485930807983
6116,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,glass,Zr,e-m,0.554789894275336,%,1,0.46619196893527
6117,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,glass,,m-c,0.453593865525527,%,3,0.0840036128750043
6118,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,,,c-p,0.33088905162454,%,2,0.0141528657330299
6119,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,plastics,Ag,e-m,0.0363186839417055,%,3,1
6120,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,plastics,,m-c,0.177740839925639,%,1,0.0345969123762011
6121,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,undefinedAndMixedMaterials,Ag,e-m,0.177465306683396,%,1,1
6122,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCD,undefinedAndMixedMaterials,,m-c,0.311315703705254,%,1,0.152245047410051
6123,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayLCDunder100cm2,,,c-p,0.465217715128279,%,2,0.0091918112301341
6124,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,Ag,e-m,0.208135899364613,%,2,0.0986083056386889
6125,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,As,e-m,0.353045217896874,%,1,0.0506766979982077
6126,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,Cu,e-m,0.166323667986678,%,3,0.0249059849675834
6127,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,Ga,e-m,0.569588067864703,%,1,0.0067986271768748
6128,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,Mn,e-m,0.204880491766402,%,2,0.100605857149835
6129,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,Mo,e-m,0.540831780561998,%,3,0.155475861532301
6130,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,Sm,e-m,0.199772779787744,%,2,0.562928665536509
6131,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,AlAndAlAlloys,,m-c,0.317053824757235,%,2,0.0402434195489552
6132,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,CuAndCuAlloys,Ag,e-m,0.11411387011512,%,3,0.463440273565378
6133,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,CuAndCuAlloys,Dy,e-m,0.515978710682996,%,1,0.205095490283121
6134,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,CuAndCuAlloys,Zr,e-m,0.129584271691177,%,2,0.331464236151501
6135,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,displayOther,CuAndCuAlloys,,m-c,0.390880469177708,%,3,0.0574582861913641
