scenario,year,region,flow,product,component,material,element,parameterCode,data,unit,DQS
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,electricEngine,ferrousMetals,,m-c,0.161300557773991,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,electricEngine,,,c-p,0.0497490089268103,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,electricEngine,otherOrganics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,electricEngine,otherOrganics,,m-c,0.0882988271641576,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,electricEngine,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,electricEngine,plastics,,m-c,0.277412983850585,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,filterFoamBased,,,c-p,0.0031594920658483,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,filterFoamBased,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,filterFoamBased,plastics,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,fuse,,,c-p,0.0338225979016183,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,gear,,,c-p,0.0019410758760355,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,gear,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,gear,plastics,,m-c,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,CuAndCuAlloys,Ag,e-m,0.300554061487984,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,CuAndCuAlloys,Dy,e-m,0.358982828563997,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,CuAndCuAlloys,Zr,e-m,0.340463109948018,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,CuAndCuAlloys,,m-c,0.626112366533802,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,,,c-p,0.0040229103397978,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,,m-c,0.0430868166979055,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,plastics,,m-c,0.282453603959141,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ag,e-m,0.257096542104028,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Cu,e-m,0.170349488541959,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ga,e-m,0.0272047690368988,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Mo,e-m,0.400060841316874,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,steelAndSteelAlloys,O,e-m,0.0821920784131065,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Sm,e-m,0.0630962805871332,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,steelAndSteelAlloys,,m-c,0.0483472128091514,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,Ag,e-m,0.111397909256745,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,As,e-m,0.114434897643266,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,Cu,e-m,0.239247237077183,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,Ga,e-m,0.129189967415142,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,Mn,e-m,0.101783088059874,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,Mo,e-m,0.158977993969917,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,Sm,e-m,0.144968906577873,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,AlAndAlAlloys,,m-c,0.0702549204940824,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,CuAndCuAlloys,Ag,e-m,0.201177290865606,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,CuAndCuAlloys,Dy,e-m,0.0240846758243348,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,CuAndCuAlloys,Zr,e-m,0.774738033310059,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,CuAndCuAlloys,,m-c,0.157996037194693,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,Ag,e-m,0.284744575576192,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,Ca,e-m,0.12753357721534,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,Cu,e-m,0.101123671843515,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,Ga,e-m,0.309308293692221,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,Mo,e-m,0.0499524769886051,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,O,e-m,0.0181318554846938,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,Sm,e-m,0.109205549199432,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,ferrousMetals,,m-c,0.0817129263893644,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,,,c-p,0.0122633532861593,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,otherMetalsAndMetalAlloys,,m-c,0.0483022076225103,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,plastics,,m-c,0.325117448947734,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,steelAndSteelAlloys,Ag,e-m,0.163110827797022,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,steelAndSteelAlloys,Cu,e-m,0.0629474619710462,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,steelAndSteelAlloys,Ga,e-m,0.111139627820697,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,steelAndSteelAlloys,Mo,e-m,0.183122671286797,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,steelAndSteelAlloys,O,e-m,0.240152119695422,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,steelAndSteelAlloys,Sm,e-m,0.239527291429016,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,steelAndSteelAlloys,,m-c,0.115057001332443,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,undefinedAndMixedMaterials,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,undefinedAndMixedMaterials,,m-c,0.201559458019173,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,Ag,e-m,0.337259645798114,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,As,e-m,0.135422215994157,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,Cu,e-m,0.190635625301647,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,Ga,e-m,0.0711127499079505,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,Mn,e-m,0.182070887124926,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,Mo,e-m,0.0086392224724428,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,Sm,e-m,0.074859653400763,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,AlAndAlAlloys,,m-c,0.013219993423634,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,CuAndCuAlloys,Ag,e-m,0.274388207293731,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,CuAndCuAlloys,Dy,e-m,0.68930111228658,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,CuAndCuAlloys,Zr,e-m,0.0363106804196884,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,CuAndCuAlloys,,m-c,0.0772825964861339,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,ferrousMetals,Ag,e-m,0.178599526111067,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,ferrousMetals,Cu,e-m,0.182020218609219,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,ferrousMetals,Ga,e-m,0.216163548471501,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,ferrousMetals,Mo,e-m,0.293108481637004,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,ferrousMetals,O,e-m,0.103428675597025,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,ferrousMetals,Sm,e-m,0.0266795495741836,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,ferrousMetals,,m-c,0.467435340712779,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,,,c-p,0.0032184789218058,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Ag,e-m,0.597976533213452,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Al,e-m,0.0617001496437403,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Dy,e-m,0.340323317142808,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,,m-c,0.0560419775624968,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,plastics,,m-c,0.238675729115671,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,undefinedAndMixedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,undefinedAndMixedMaterials,,m-c,0.147344362699285,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,CuAndCuAlloys,Ag,e-m,0.0837614169755866,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,CuAndCuAlloys,Dy,e-m,0.431555936941524,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,CuAndCuAlloys,Zr,e-m,0.484682646082889,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,CuAndCuAlloys,,m-c,0.139702720090596,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,ferrousMetals,Ag,e-m,0.136627116662268,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,ferrousMetals,Cu,e-m,0.0725346914772268,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,ferrousMetals,Ga,e-m,0.203087065408158,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,ferrousMetals,Mo,e-m,0.234809898480963,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,ferrousMetals,O,e-m,0.218274111136653,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,ferrousMetals,Sm,e-m,0.134667116834731,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,ferrousMetals,,m-c,0.852807624064527,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,,,c-p,0.0034254321576007,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,inductor,plastics,,m-c,0.007489655844877,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,insulation,,,c-p,0.0216162191907585,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,Ag,e-m,0.0593741619532565,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,As,e-m,0.250724853748597,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,Cu,e-m,0.118870976004496,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,Ga,e-m,0.0874835667561833,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,Mn,e-m,0.196720348620602,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,Mo,e-m,0.188594094365835,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,Sm,e-m,0.0982319985510316,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,AlAndAlAlloys,,m-c,0.0650853229148547,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,CuAndCuAlloys,Ag,e-m,0.23825136235627,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,CuAndCuAlloys,Dy,e-m,0.295613883119389,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,CuAndCuAlloys,Zr,e-m,0.466134754524341,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,CuAndCuAlloys,,m-c,0.142511087189017,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,ferrousMetals,Ag,e-m,0.0830697108082173,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,ferrousMetals,Cu,e-m,0.0273766829523143,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,ferrousMetals,Ga,e-m,0.371880088446343,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,ferrousMetals,Mo,e-m,0.279230678741882,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,ferrousMetals,O,e-m,0.0600816135532827,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,ferrousMetals,Sm,e-m,0.178361225497961,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,ferrousMetals,,m-c,0.174983976434072,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,,,c-p,0.0103432324208005,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,otherMetalsAndMetalAlloys,Ag,e-m,0.132360867320803,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,otherMetalsAndMetalAlloys,Al,e-m,0.102447808213189,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,otherMetalsAndMetalAlloys,Dy,e-m,0.765191324466007,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,otherMetalsAndMetalAlloys,,m-c,0.555840337983737,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,plastics,,m-c,0.0120120303897541,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,undefinedAndMixedMaterials,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,keyboard,undefinedAndMixedMaterials,,m-c,0.0495672450885649,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,Ag,e-m,0.0333105568728573,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,As,e-m,0.187459369065816,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,Cu,e-m,0.165745900408289,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,Ga,e-m,0.31402637911782,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,Mn,e-m,0.200748967140102,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,Mo,e-m,0.0428814614175367,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,Sm,e-m,0.0558273659775785,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,AlAndAlAlloys,,m-c,0.51855485208439,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,ferrousMetals,Ag,e-m,0.236501003618629,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,ferrousMetals,Ca,e-m,0.249124933140055,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,ferrousMetals,Ga,e-m,0.394218731920713,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,ferrousMetals,Mo,e-m,0.0782642690761922,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,ferrousMetals,Sm,e-m,0.0418910622444108,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,ferrousMetals,,m-c,0.301254435875898,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,,,c-p,0.0185054302590969,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,knob,plastics,,m-c,0.180190712039712,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,Ag,e-m,0.382393546773603,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,As,e-m,0.108392402139493,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,Cu,e-m,0.0375879713555252,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,Ga,e-m,0.216731817733703,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,Mn,e-m,0.0319318434067939,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,Mo,e-m,0.184083463142244,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,Sm,e-m,0.0388789554486379,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,AlAndAlAlloys,,m-c,0.10768945258814,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,CuAndCuAlloys,Ag,e-m,0.33459392459439,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,CuAndCuAlloys,Dy,e-m,0.0088626632462572,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,CuAndCuAlloys,Zr,e-m,0.656543412159352,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,CuAndCuAlloys,,m-c,0.331249218802978,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,ferrousMetals,Ag,e-m,0.107694426478809,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,ferrousMetals,Cu,e-m,0.20833871448294,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,ferrousMetals,Ga,e-m,0.285260846423365,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,ferrousMetals,Mo,e-m,0.0949413625818027,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,ferrousMetals,O,e-m,0.300961145082536,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,ferrousMetals,Sm,e-m,0.0028035049505471,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,ferrousMetals,,m-c,0.12148050506212,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,glass,Ag,e-m,0.2817787244467,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,glass,Pd,e-m,0.586384932916449,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,glass,Sc,e-m,0.110261927478688,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,glass,Zr,e-m,0.0215744151581633,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,glass,,m-c,0.0539276824626475,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,,,c-p,0.0005891230699648,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,plastics,,m-c,0.226448457494758,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,undefinedAndMixedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,undefinedAndMixedMaterials,,m-c,0.159204683589357,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lighting,,,c-p,0.0133070755783818,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,Ag,e-m,0.26546630561901,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,As,e-m,0.287600825997524,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,Cu,e-m,0.0142041344416288,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,Ga,e-m,0.0402167829269182,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,Mn,e-m,0.0684155037797797,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,Mo,e-m,0.207341868432244,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,Sm,e-m,0.116754578802895,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,AlAndAlAlloys,,m-c,0.118420115745447,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,CuAndCuAlloys,Ag,e-m,0.0819137924141281,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,CuAndCuAlloys,Dy,e-m,0.877122053785999,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,CuAndCuAlloys,Zr,e-m,0.0409641537998732,%,2
