Scenario,Year,Location,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,parameterCode,Value,UoM,DQS
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,rotor,n/a,n/a,c-p,0.00184,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,rotor,plastics,Ag,e-m,0.984,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,rotor,plastics,n/a,m-c,0.804,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,CuAndCuAlloys,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,CuAndCuAlloys,Dy,e-m,0.75,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,CuAndCuAlloys,Zr,e-m,0.25,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,CuAndCuAlloys,n/a,m-c,0.5,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,ferrousMetals,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,ferrousMetals,Ca,e-m,0.033,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,ferrousMetals,Ga,e-m,0.938,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,ferrousMetals,Mo,e-m,0.0075,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,ferrousMetals,Sm,e-m,0.022,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,ferrousMetals,n/a,m-c,0.5,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,screw,n/a,n/a,c-p,0.00049,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,sensorUnspecified,ferrousMetals,n/a,m-c,0.109,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,sensorUnspecified,n/a,n/a,c-p,0.000116,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,sensorUnspecified,plastics,n/a,m-c,0.891,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Ag,e-m,0.0011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,As,e-m,0.233,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Cu,e-m,0.000481,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Dy,e-m,0.375,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Ga,e-m,0.000241,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Mn,e-m,0.00597,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Mo,e-m,0.000481,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Sm,e-m,0.0000722,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Sr,e-m,0.12,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,Zr,e-m,0.125,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,CuAndCuAlloys,n/a,m-c,0.000675,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,bitumen,Ag,e-m,0.0218,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,bitumen,n/a,m-c,0.0141,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ceramicComposites,Ag,e-m,0.00843,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ceramicComposites,n/a,m-c,0.00769,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,concrete,Ag,e-m,0.474,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,concrete,n/a,m-c,0.308,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,glass,Ag,e-m,0.0011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,glass,Pd,e-m,0.265,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,glass,Sc,e-m,0.00196,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,glass,Zr,e-m,0.000708,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,glass,n/a,m-c,0.000675,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ironWroughtAndCast,Ag,e-m,0.027,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ironWroughtAndCast,Ca,e-m,0.033,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ironWroughtAndCast,Ga,e-m,0.938,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ironWroughtAndCast,Mo,e-m,0.0075,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ironWroughtAndCast,Sm,e-m,0.022,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,ironWroughtAndCast,n/a,m-c,0.027,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,n/a,n/a,c-p,0.001,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,oil4,Ag,e-m,0.00329,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,oil4,n/a,m-c,0.00293,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Ag,e-m,0.0011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Al,e-m,0.517,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,As,e-m,0.00413,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Bi,e-m,0.000000741,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Ca,e-m,0.000111,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Cl,e-m,0.000222,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Dy,e-m,0.0576,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Ga,e-m,0.000007,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Mn,e-m,0.0336,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Mo,e-m,0.00011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,O,e-m,0.11,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Sm,e-m,0.0000175,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,Zr,e-m,0.000315,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherMetalsAndMetalAlloys,n/a,m-c,0.000675,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherOrUndefinedMaterials,Ag,e-m,0.000548,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherOrUndefinedMaterials,n/a,m-c,0.000488,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherOrganics,Ag,e-m,0.011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,otherOrganics,n/a,m-c,0.00905,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,plasticComposites,Ag,e-m,0.0034,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,plasticComposites,n/a,m-c,0.00311,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,plastics,Ag,e-m,0.0179,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,plastics,n/a,m-c,0.011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,reinforcedPlastics,Ag,e-m,0.00849,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,reinforcedPlastics,n/a,m-c,0.00551,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,sand,Ag,e-m,0.0103,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,sand,Pd,e-m,0.265,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,sand,Sc,e-m,0.00196,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,sand,Zr,e-m,0.000708,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,sand,n/a,m-c,0.00665,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,steelAndSteelAlloys,Ag,e-m,0.0952,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,steelAndSteelAlloys,Cu,e-m,0.09,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,steelAndSteelAlloys,Ga,e-m,0.725,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,steelAndSteelAlloys,Mo,e-m,0.01,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,steelAndSteelAlloys,O,e-m,0.04,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,steelAndSteelAlloys,Sm,e-m,0.003,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,steelAndSteelAlloys,n/a,m-c,0.0735,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,solenoidValve,n/a,n/a,c-p,0.0016,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,Ag,e-m,0.0405,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,As,e-m,0.97,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,Cu,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,Ga,e-m,0.001,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,Mn,e-m,0.0248,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,Mo,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,Sm,e-m,0.0003,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,AlAndAlAlloys,n/a,m-c,0.0437,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,CuAndCuAlloys,Ag,e-m,0.00833,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,CuAndCuAlloys,Dy,e-m,0.75,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,CuAndCuAlloys,Zr,e-m,0.25,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,CuAndCuAlloys,n/a,m-c,0.00898,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,ferrousMetals,Ag,e-m,0.0347,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,ferrousMetals,Cu,e-m,0.18,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,ferrousMetals,Ga,e-m,0.725,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,ferrousMetals,Mo,e-m,0.01,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,ferrousMetals,O,e-m,0.08,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,ferrousMetals,Sm,e-m,0.005,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,ferrousMetals,n/a,m-c,0.0341,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,n/a,n/a,c-p,0.000478,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,otherMetalsAndMetalAlloys,Ag,e-m,0.0875,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,otherMetalsAndMetalAlloys,Al,e-m,0.9,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,otherMetalsAndMetalAlloys,Dy,e-m,0.1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,otherMetalsAndMetalAlloys,n/a,m-c,0.0583,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,plastics,Ag,e-m,0.179,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,plastics,n/a,m-c,0.179,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,undefinedAndMixedMaterials,Ag,e-m,0.0127,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,undefinedAndMixedMaterials,n/a,m-c,0.0127,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,switch,n/a,n/a,c-p,0.0000955,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,tonerCartridge,n/a,n/a,c-p,0.0266,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,CuAndCuAlloys,Ag,e-m,0.422,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,CuAndCuAlloys,Dy,e-m,0.75,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,CuAndCuAlloys,Zr,e-m,0.25,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,CuAndCuAlloys,n/a,m-c,0.5,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,ferrousMetals,Ag,e-m,0.422,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,ferrousMetals,Cu,e-m,0.18,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,ferrousMetals,Ga,e-m,0.725,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,ferrousMetals,Mo,e-m,0.01,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,ferrousMetals,O,e-m,0.08,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,ferrousMetals,Sm,e-m,0.005,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,ferrousMetals,n/a,m-c,0.5,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transformator,n/a,n/a,c-p,0.00201,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,AlAndAlAlloys,n/a,m-c,0.5,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,ferrousMetals,Ag,e-m,0.714,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,ferrousMetals,Cu,e-m,0.18,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,ferrousMetals,Ga,e-m,0.725,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,ferrousMetals,Mo,e-m,0.01,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,ferrousMetals,O,e-m,0.08,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,ferrousMetals,Sm,e-m,0.005,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,ferrousMetals,n/a,m-c,0.444,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,n/a,n/a,c-p,0.00692,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,plastics,Ag,e-m,0.286,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmission,plastics,n/a,m-c,0.0563,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,CuAndCuAlloys,Ag,e-m,0.0625,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,CuAndCuAlloys,Dy,e-m,0.75,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,CuAndCuAlloys,Zr,e-m,0.25,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,CuAndCuAlloys,n/a,m-c,0.0625,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,ferrousMetals,Ag,e-m,0.25,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,ferrousMetals,Ca,e-m,0.033,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,ferrousMetals,Ga,e-m,0.938,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,ferrousMetals,Mo,e-m,0.0075,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,ferrousMetals,Sm,e-m,0.022,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,ferrousMetals,n/a,m-c,0.25,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,n/a,n/a,c-p,0.000277,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,plastics,Ag,e-m,0.313,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,transmitter,plastics,n/a,m-c,0.313,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,ferrousMetals,Ag,e-m,0.287,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,ferrousMetals,Cu,e-m,0.18,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,ferrousMetals,Ga,e-m,0.725,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,ferrousMetals,Mo,e-m,0.01,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,ferrousMetals,O,e-m,0.08,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,ferrousMetals,Sm,e-m,0.005,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,ferrousMetals,n/a,m-c,0.126,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,n/a,n/a,c-p,0.00919,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,plastics,Ag,e-m,0.278,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,plastics,n/a,m-c,0.151,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,polymerPA6GF30,Ag,e-m,0.546,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,polymerPA6GF30,n/a,m-c,0.298,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,polymerPPTF20,Ag,e-m,0.546,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,polymerPPTF20,n/a,m-c,0.298,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,polymerPPTF30,Ag,e-m,0.177,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4b,wheel,polymerPPTF30,n/a,m-c,0.0963,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,Ag,e-m,0.000522,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,As,e-m,0.97,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,Cu,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,Ga,e-m,0.001,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,Mn,e-m,0.0248,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,Mo,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,Sm,e-m,0.0003,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,AlAndAlAlloys,n/a,m-c,0.000501,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,CuAndCuAlloys,Ag,e-m,0.000843,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,CuAndCuAlloys,Dy,e-m,0.75,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,CuAndCuAlloys,Zr,e-m,0.25,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,CuAndCuAlloys,n/a,m-c,0.000444,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,MaterialShadowWEEE,n/a,m-c,0.5,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,aggregateBinderMixedMaterials,Ag,e-m,0.00743,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,aggregateBinderMixedMaterials,n/a,m-c,0.00549,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,Ag,e-m,0.0087,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,Ca,e-m,0.0000373,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,Cu,e-m,0.0171,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,Ga,e-m,0.725,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,Mo,e-m,0.0075,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,O,e-m,0.00762,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,Sm,e-m,0.005,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,ferrousMetals,n/a,m-c,0.00171,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,glass,Ag,e-m,0.00692,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,glass,Pd,e-m,0.265,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,glass,Sc,e-m,0.00196,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,glass,Zr,e-m,0.000708,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,glass,n/a,m-c,0.00702,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,glassAndCeramics,Ag,e-m,0.00761,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,glassAndCeramics,Pd,e-m,0.265,%,1
