,flow,layer,key,data
122,WEEE_generatedComplementaryMSW,material,undefinedAndMixedMaterials,249326.78811611165
123,WEEE_generatedComplementaryMSW,material,wood,2569.1567541211853
124,WEEE_wasteBinLandfill,material,AlAndAlAlloys,151607.53804959563
125,WEEE_wasteBinLandfill,material,CuAndCuAlloys,169445.22250494984
126,WEEE_wasteBinLandfill,material,MaterialShadowWEEE,957.3400527818612
127,WEEE_wasteBinLandfill,material,aggregateBinderMixedMaterials,1451.9968566598316
128,WEEE_wasteBinLandfill,material,bitumen,664.507182920328
129,WEEE_wasteBinLandfill,material,carbon,9966.306782792888
130,WEEE_wasteBinLandfill,material,ceramicComposites,1194.600872689629
131,WEEE_wasteBinLandfill,material,concrete,1667.6096107362653
132,WEEE_wasteBinLandfill,material,ferrousMetals,220092.55879568603
133,WEEE_wasteBinLandfill,material,glass,47981.457508218715
134,WEEE_wasteBinLandfill,material,glassAndCeramics,1073.6838270710005
135,WEEE_wasteBinLandfill,material,ironWroughtAndCast,7961.01275242072
136,WEEE_wasteBinLandfill,material,non-ferrousMetals,892.3963462536931
137,WEEE_wasteBinLandfill,material,oil4,647.547419458544
138,WEEE_wasteBinLandfill,material,otherFerrousAlloys,1897.1871163786109
139,WEEE_wasteBinLandfill,material,otherMetalsAndMetalAlloys,43239.04817818018
140,WEEE_wasteBinLandfill,material,otherMinerals,583.4043147323335
141,WEEE_wasteBinLandfill,material,otherOrUndefinedMaterials,155468.80253589596
142,WEEE_wasteBinLandfill,material,otherOrganics,12681.697929733726
143,WEEE_wasteBinLandfill,material,plasticComposites,6001.587591192892
144,WEEE_wasteBinLandfill,material,plastics,314109.526629207
145,WEEE_wasteBinLandfill,material,polymerPA6GF30,7900.445126006939
146,WEEE_wasteBinLandfill,material,polymerPPGF30,1310.1795253576759
147,WEEE_wasteBinLandfill,material,polymerPPTF20,11120.492841576206
148,WEEE_wasteBinLandfill,material,polymerPPTF30,17413.686176178027
149,WEEE_wasteBinLandfill,material,reinforcedPlastics,576.528867386644
150,WEEE_wasteBinLandfill,material,sand,732.7571117578707
151,WEEE_wasteBinLandfill,material,steelAndSteelAlloys,29469.61791722653
152,WEEE_wasteBinLandfill,material,undefinedAndMixedMaterials,75418.8080078466
153,WEEE_wasteBinLandfill,material,wood,699.7536469005428
154,WEEE_2RM_mechRec2Smelter_other,material,AlAndAlAlloys,17699.857554956478
155,WEEE_2RM_mechRec2Smelter_other,material,CuAndCuAlloys,9933.159699211183
156,WEEE_2RM_mechRec2Smelter_other,material,MaterialShadowWEEE,123.70935852763726
157,WEEE_2RM_mechRec2Smelter_other,material,aggregateBinderMixedMaterials,584.6958950026234
158,WEEE_2RM_mechRec2Smelter_other,material,bitumen,0.0070354649474825975
159,WEEE_2RM_mechRec2Smelter_other,material,carbon,73.35018201730266
160,WEEE_2RM_mechRec2Smelter_other,material,ceramicComposites,2.773932563308349
161,WEEE_2RM_mechRec2Smelter_other,material,concrete,0.0477807667128615
162,WEEE_2RM_mechRec2Smelter_other,material,ferrousMetals,10052.557341343976
163,WEEE_2RM_mechRec2Smelter_other,material,glass,470.27045056305593
164,WEEE_2RM_mechRec2Smelter_other,material,glassAndCeramics,5.34267052930742
165,WEEE_2RM_mechRec2Smelter_other,material,ironWroughtAndCast,2.765670881771601
166,WEEE_2RM_mechRec2Smelter_other,material,non-ferrousMetals,108.76645297630004
167,WEEE_2RM_mechRec2Smelter_other,material,oil4,0.8919785785271237
168,WEEE_2RM_mechRec2Smelter_other,material,otherFerrousAlloys,1.412025308154198
169,WEEE_2RM_mechRec2Smelter_other,material,otherMetalsAndMetalAlloys,789.1063623707041
170,WEEE_2RM_mechRec2Smelter_other,material,otherMinerals,16.10131201628049
171,WEEE_2RM_mechRec2Smelter_other,material,otherOrUndefinedMaterials,27102.905805838513
172,WEEE_2RM_mechRec2Smelter_other,material,otherOrganics,515.3766725962711
173,WEEE_2RM_mechRec2Smelter_other,material,plasticComposites,534.1835014776348
174,WEEE_2RM_mechRec2Smelter_other,material,plastics,4396.891695241171
175,WEEE_2RM_mechRec2Smelter_other,material,polymerPA6GF30,503.8070567503347
176,WEEE_2RM_mechRec2Smelter_other,material,polymerPPGF30,73.38406220324269
177,WEEE_2RM_mechRec2Smelter_other,material,polymerPPTF20,1.7721034820648112
178,WEEE_2RM_mechRec2Smelter_other,material,polymerPPTF30,52.57467237585784
179,WEEE_2RM_mechRec2Smelter_other,material,reinforcedPlastics,2.1609201583266233
180,WEEE_2RM_mechRec2Smelter_other,material,sand,1.9065306264695274
181,WEEE_2RM_mechRec2Smelter_other,material,steelAndSteelAlloys,132.75635761991913
182,WEEE_2RM_mechRec2Smelter_other,material,undefinedAndMixedMaterials,915.8407754737289
183,WEEE_2RM_mechRec2Smelter_other,material,wood,30.998986559586818
184,WEEE_wasteBinIncineration,material,AlAndAlAlloys,189004.51497728436
185,WEEE_wasteBinIncineration,material,CuAndCuAlloys,218407.88849604296
186,WEEE_wasteBinIncineration,material,MaterialShadowWEEE,1028.8453682444015
187,WEEE_wasteBinIncineration,material,aggregateBinderMixedMaterials,2148.3113153036343
188,WEEE_wasteBinIncineration,material,bitumen,605.4919308937529
189,WEEE_wasteBinIncineration,material,carbon,12122.357384290362
190,WEEE_wasteBinIncineration,material,ceramicComposites,1841.3310479063123
191,WEEE_wasteBinIncineration,material,concrete,3031.054609453713
192,WEEE_wasteBinIncineration,material,ferrousMetals,244564.80475494085
193,WEEE_wasteBinIncineration,material,glass,62520.90335610094
194,WEEE_wasteBinIncineration,material,glassAndCeramics,1532.0012628856778
195,WEEE_wasteBinIncineration,material,ironWroughtAndCast,11972.035389602232
196,WEEE_wasteBinIncineration,material,non-ferrousMetals,1223.7505659056833
197,WEEE_wasteBinIncineration,material,oil4,1251.8315698719994
198,WEEE_wasteBinIncineration,material,otherFerrousAlloys,2088.731685482641
199,WEEE_wasteBinIncineration,material,otherMetalsAndMetalAlloys,48379.053523425784
200,WEEE_wasteBinIncineration,material,otherMinerals,642.1669314315396
201,WEEE_wasteBinIncineration,material,otherOrUndefinedMaterials,189960.3360292228
202,WEEE_wasteBinIncineration,material,otherOrganics,18900.27209159633
203,WEEE_wasteBinIncineration,material,plasticComposites,8101.95885268939
204,WEEE_wasteBinIncineration,material,plastics,395185.5879533707
205,WEEE_wasteBinIncineration,material,polymerPA6GF30,7685.7617784984695
206,WEEE_wasteBinIncineration,material,polymerPPGF30,1311.6953350519686
207,WEEE_wasteBinIncineration,material,polymerPPTF20,12772.585447587351
208,WEEE_wasteBinIncineration,material,polymerPPTF30,18194.221803804605
209,WEEE_wasteBinIncineration,material,reinforcedPlastics,445.7024591978855
210,WEEE_wasteBinIncineration,material,sand,1224.0152518537234
211,WEEE_wasteBinIncineration,material,steelAndSteelAlloys,39779.963206854205
212,WEEE_wasteBinIncineration,material,undefinedAndMixedMaterials,100054.11499338676
213,WEEE_wasteBinIncineration,material,wood,931.1986643631536
214,WEEE_generatedComplementaryMetalScrap,material,AlAndAlAlloys,559878.4389925791
215,WEEE_generatedComplementaryMetalScrap,material,CuAndCuAlloys,612161.770320098
216,WEEE_generatedComplementaryMetalScrap,material,MaterialShadowWEEE,2555.0404894736475
217,WEEE_generatedComplementaryMetalScrap,material,aggregateBinderMixedMaterials,5397.2394466181695
218,WEEE_generatedComplementaryMetalScrap,material,bitumen,2080.0307888622583
219,WEEE_generatedComplementaryMetalScrap,material,carbon,39250.86107946308
220,WEEE_generatedComplementaryMetalScrap,material,ceramicComposites,4095.3844301702393
221,WEEE_generatedComplementaryMetalScrap,material,concrete,6545.629668182783
222,WEEE_generatedComplementaryMetalScrap,material,ferrousMetals,739942.6471552794
223,WEEE_generatedComplementaryMetalScrap,material,glass,180579.54707470932
224,WEEE_generatedComplementaryMetalScrap,material,glassAndCeramics,3976.3952245905452
225,WEEE_generatedComplementaryMetalScrap,material,ironWroughtAndCast,30175.20040322595
226,WEEE_generatedComplementaryMetalScrap,material,non-ferrousMetals,4313.782011821575
227,WEEE_generatedComplementaryMetalScrap,material,oil4,2762.55359419752
228,WEEE_generatedComplementaryMetalScrap,material,otherFerrousAlloys,7517.580829717674
229,WEEE_generatedComplementaryMetalScrap,material,otherMetalsAndMetalAlloys,156815.0950711841
230,WEEE_generatedComplementaryMetalScrap,material,otherMinerals,3234.9506020846266
231,WEEE_generatedComplementaryMetalScrap,material,otherOrUndefinedMaterials,564694.5262616583
232,WEEE_generatedComplementaryMetalScrap,material,otherOrganics,48912.468989874025
233,WEEE_generatedComplementaryMetalScrap,material,plasticComposites,22171.744843576533
234,WEEE_generatedComplementaryMetalScrap,material,plastics,1162739.9965880644
235,WEEE_generatedComplementaryMetalScrap,material,polymerPA6GF30,26419.571616450547
236,WEEE_generatedComplementaryMetalScrap,material,polymerPPGF30,3757.6639881091405
237,WEEE_generatedComplementaryMetalScrap,material,polymerPPTF20,44300.537692714555
238,WEEE_generatedComplementaryMetalScrap,material,polymerPPTF30,65030.516926710254
239,WEEE_generatedComplementaryMetalScrap,material,reinforcedPlastics,1185.196359866751
240,WEEE_generatedComplementaryMetalScrap,material,sand,2847.8269330855856
241,WEEE_generatedComplementaryMetalScrap,material,steelAndSteelAlloys,106547.73708547476
242,WEEE_generatedComplementaryMetalScrap,material,undefinedAndMixedMaterials,283185.78975357773
243,WEEE_generatedComplementaryMetalScrap,material,wood,3182.0312192281517
244,WEEE_collected,material,AlAndAlAlloys,288419.41292124224
245,WEEE_collected,material,CuAndCuAlloys,374136.06751358695
246,WEEE_collected,material,MaterialShadowWEEE,2669.4469278178117
247,WEEE_collected,material,aggregateBinderMixedMaterials,4132.547188692309
248,WEEE_collected,material,bitumen,1045.5679707830225
249,WEEE_collected,material,carbon,13230.273116386745
250,WEEE_collected,material,ceramicComposites,3013.546061040531
251,WEEE_collected,material,concrete,4273.203898245209
252,WEEE_collected,material,ferrousMetals,461711.78817170043
253,WEEE_collected,material,glass,91572.56089000867
254,WEEE_collected,material,glassAndCeramics,2229.519160695343
255,WEEE_collected,material,ironWroughtAndCast,16973.438938300744
256,WEEE_collected,material,non-ferrousMetals,2521.934210402438
257,WEEE_collected,material,oil4,1644.1101670877351
258,WEEE_collected,material,otherFerrousAlloys,2007.2395456794331
259,WEEE_collected,material,otherMetalsAndMetalAlloys,71055.57481451306
260,WEEE_collected,material,otherMinerals,2118.78161187103
261,WEEE_collected,material,otherOrUndefinedMaterials,304026.2831140043
262,WEEE_collected,material,otherOrganics,24946.88153437992
263,WEEE_collected,material,plasticComposites,14560.57140466133
264,WEEE_collected,material,plastics,615904.0972875112
265,WEEE_collected,material,polymerPA6GF30,12014.890034092501
266,WEEE_collected,material,polymerPPGF30,3325.26928314657
267,WEEE_collected,material,polymerPPTF20,12679.562933708781
268,WEEE_collected,material,polymerPPTF30,20296.006627840557
269,WEEE_collected,material,reinforcedPlastics,1602.0864496938398
270,WEEE_collected,material,sand,1772.6785430176262
271,WEEE_collected,material,steelAndSteelAlloys,62537.6497541237
272,WEEE_collected,material,undefinedAndMixedMaterials,155151.94661306386
273,WEEE_collected,material,wood,2295.6956756040468
274,WEEE_generatedDedicated,material,AlAndAlAlloys,1241081.563883071
275,WEEE_generatedDedicated,material,CuAndCuAlloys,1411540.6727903034
276,WEEE_generatedDedicated,material,MaterialShadowWEEE,7118.811266446357
277,WEEE_generatedDedicated,material,aggregateBinderMixedMaterials,13027.0109468185
278,WEEE_generatedDedicated,material,bitumen,4601.989935699553
279,WEEE_generatedDedicated,material,carbon,79246.69927408773
280,WEEE_generatedDedicated,material,ceramicComposites,9856.525162564823
281,WEEE_generatedDedicated,material,concrete,14964.945447085853
282,WEEE_generatedDedicated,material,ferrousMetals,1758338.9144080477
283,WEEE_generatedDedicated,material,glass,403826.8932999945
284,WEEE_generatedDedicated,material,glassAndCeramics,9140.24143128804
285,WEEE_generatedDedicated,material,ironWroughtAndCast,67909.10822272359
286,WEEE_generatedDedicated,material,non-ferrousMetals,9408.789840910144
287,WEEE_generatedDedicated,material,oil4,6148.287305284047
288,WEEE_generatedDedicated,material,otherFerrousAlloys,14508.834347124088
289,WEEE_generatedDedicated,material,otherMetalsAndMetalAlloys,345589.8064712697
290,WEEE_generatedDedicated,material,otherMinerals,7880.075452143128
291,WEEE_generatedDedicated,material,otherOrUndefinedMaterials,1258855.1499416162
292,WEEE_generatedDedicated,material,otherOrganics,107765.3494982676
293,WEEE_generatedDedicated,material,plasticComposites,55961.829718119996
294,WEEE_generatedDedicated,material,plastics,2619816.8676949856
295,WEEE_generatedDedicated,material,polymerPA6GF30,59659.243932419704
296,WEEE_generatedDedicated,material,polymerPPGF30,9723.44203336372
297,WEEE_generatedDedicated,material,polymerPPTF20,87250.36302558506
298,WEEE_generatedDedicated,material,polymerPPTF30,130257.78167602328
299,WEEE_generatedDedicated,material,reinforcedPlastics,3763.3167211237574
300,WEEE_generatedDedicated,material,sand,6550.21815695939
301,WEEE_generatedDedicated,material,steelAndSteelAlloys,243178.97243834598
302,WEEE_generatedDedicated,material,undefinedAndMixedMaterials,637311.4530011921
303,WEEE_generatedDedicated,material,wood,7773.490724486379
304,WEEE_mechRec2_thermal,material,AlAndAlAlloys,35.71362568086054
305,WEEE_mechRec2_thermal,material,CuAndCuAlloys,4.3409408936622755
306,WEEE_mechRec2_thermal,material,ferrousMetals,19.860657677851247
307,WEEE_mechRec2_thermal,material,otherMetalsAndMetalAlloys,26.590583348248735
308,WEEE_mechRec1_mechRec2,material,AlAndAlAlloys,2430.649554718161
309,WEEE_mechRec1_mechRec2,material,CuAndCuAlloys,2898.2823499396945
310,WEEE_mechRec1_mechRec2,material,MaterialShadowWEEE,237.4856536001421
311,WEEE_mechRec1_mechRec2,material,aggregateBinderMixedMaterials,188.19196629298415
312,WEEE_mechRec1_mechRec2,material,bitumen,0.04397165592176623
313,WEEE_mechRec1_mechRec2,material,carbon,156.06421705809078
314,WEEE_mechRec1_mechRec2,material,ceramicComposites,7.925521609452427
315,WEEE_mechRec1_mechRec2,material,concrete,0.36754435932970386
316,WEEE_mechRec1_mechRec2,material,ferrousMetals,4379.5240692246525
317,WEEE_mechRec1_mechRec2,material,glass,1031.8310819788314
318,WEEE_mechRec1_mechRec2,material,glassAndCeramics,66.04461407858426
319,WEEE_mechRec1_mechRec2,material,ironWroughtAndCast,23.126807322366624
320,WEEE_mechRec1_mechRec2,material,non-ferrousMetals,62.105288457371756
321,WEEE_mechRec1_mechRec2,material,oil4,5.946523856847492
322,WEEE_mechRec1_mechRec2,material,otherFerrousAlloys,6.139240470235643
323,WEEE_mechRec1_mechRec2,material,otherMetalsAndMetalAlloys,1133.678529399314
324,WEEE_mechRec1_mechRec2,material,otherMinerals,56.63652588817544
325,WEEE_mechRec1_mechRec2,material,otherOrUndefinedMaterials,4416.848541147527
326,WEEE_mechRec1_mechRec2,material,otherOrganics,160.74902764815744
327,WEEE_mechRec1_mechRec2,material,plasticComposites,604.4927110710775
328,WEEE_mechRec1_mechRec2,material,plastics,6897.584998242666
329,WEEE_mechRec1_mechRec2,material,polymerPA6GF30,541.0286467852865
330,WEEE_mechRec1_mechRec2,material,polymerPPGF30,219.4634168985517
331,WEEE_mechRec1_mechRec2,material,polymerPPTF20,5.063152805899461
332,WEEE_mechRec1_mechRec2,material,polymerPPTF30,383.1822680712057
333,WEEE_mechRec1_mechRec2,material,reinforcedPlastics,6.5482429040200705
334,WEEE_mechRec1_mechRec2,material,sand,19.065306264695273
335,WEEE_mechRec1_mechRec2,material,steelAndSteelAlloys,142.17478579309144
336,WEEE_mechRec1_mechRec2,material,undefinedAndMixedMaterials,2663.123656641779
337,WEEE_mechRec1_mechRec2,material,wood,81.5289532412262
338,WEEE_categ_mechRec2,material,AlAndAlAlloys,124487.79630218472
339,WEEE_categ_mechRec2,material,CuAndCuAlloys,164452.68559341645
340,WEEE_categ_mechRec2,material,MaterialShadowWEEE,1250.2677498960857
341,WEEE_categ_mechRec2,material,aggregateBinderMixedMaterials,1874.2180160623122
342,WEEE_categ_mechRec2,material,bitumen,475.94107345355974
343,WEEE_categ_mechRec2,material,carbon,5451.439039704467
344,WEEE_categ_mechRec2,material,ceramicComposites,1314.665836003755
345,WEEE_categ_mechRec2,material,concrete,1830.832057363703
346,WEEE_categ_mechRec2,material,ferrousMetals,200365.7018979067
347,WEEE_categ_mechRec2,material,glass,37755.63395076317
348,WEEE_categ_mechRec2,material,glassAndCeramics,901.1226260850602
349,WEEE_categ_mechRec2,material,ironWroughtAndCast,7137.221234243806
350,WEEE_categ_mechRec2,material,non-ferrousMetals,1201.1445929235456
351,WEEE_categ_mechRec2,material,oil4,690.419408795306
352,WEEE_categ_mechRec2,material,otherFerrousAlloys,841.7763656189661
353,WEEE_categ_mechRec2,material,otherMetalsAndMetalAlloys,29697.91586346919
354,WEEE_categ_mechRec2,material,otherMinerals,909.6780982961628
355,WEEE_categ_mechRec2,material,otherOrUndefinedMaterials,133555.93195301236
356,WEEE_categ_mechRec2,material,otherOrganics,10297.044282044999
357,WEEE_categ_mechRec2,material,plasticComposites,5582.872079682148
358,WEEE_categ_mechRec2,material,plastics,259718.59919212345
359,WEEE_categ_mechRec2,material,polymerPA6GF30,4792.296760315398
360,WEEE_categ_mechRec2,material,polymerPPGF30,1556.1145038969526
361,WEEE_categ_mechRec2,material,polymerPPTF20,5183.137542273711
362,WEEE_categ_mechRec2,material,polymerPPTF30,8602.118142617752
363,WEEE_categ_mechRec2,material,reinforcedPlastics,759.8875097880317
364,WEEE_categ_mechRec2,material,sand,743.89457923429
365,WEEE_categ_mechRec2,material,steelAndSteelAlloys,27266.810448495162
366,WEEE_categ_mechRec2,material,undefinedAndMixedMaterials,66551.27120758382
367,WEEE_categ_mechRec2,material,wood,1019.2445509510064
368,WEEE_categ_mechRec1,material,AlAndAlAlloys,60266.9662315358
369,WEEE_categ_mechRec1,material,CuAndCuAlloys,80411.648083457
370,WEEE_categ_mechRec1,material,MaterialShadowWEEE,679.8539392387597
371,WEEE_categ_mechRec1,material,aggregateBinderMixedMaterials,844.0803475812587
372,WEEE_categ_mechRec1,material,bitumen,259.7574057965477
373,WEEE_categ_mechRec1,material,carbon,2229.010268562909
374,WEEE_categ_mechRec1,material,ceramicComposites,597.373639758073
375,WEEE_categ_mechRec1,material,concrete,688.694670662871
376,WEEE_categ_mechRec1,material,ferrousMetals,115049.79217056991
377,WEEE_categ_mechRec1,material,glass,19688.28754617169
378,WEEE_categ_mechRec1,material,glassAndCeramics,475.31381728420865
379,WEEE_categ_mechRec1,material,ironWroughtAndCast,3179.599021943071
380,WEEE_categ_mechRec1,material,non-ferrousMetals,465.9560324168951
381,WEEE_categ_mechRec1,material,oil4,240.06579783358413
382,WEEE_categ_mechRec1,material,otherFerrousAlloys,301.9992649099325
383,WEEE_categ_mechRec1,material,otherMetalsAndMetalAlloys,16384.099363431265
384,WEEE_categ_mechRec1,material,otherMinerals,589.7073517410696
385,WEEE_categ_mechRec1,material,otherOrUndefinedMaterials,64229.81358947497
386,WEEE_categ_mechRec1,material,otherOrganics,4532.9216853639045
387,WEEE_categ_mechRec1,material,plasticComposites,3910.3049109321323
388,WEEE_categ_mechRec1,material,plastics,135477.44497983207
389,WEEE_categ_mechRec1,material,polymerPA6GF30,3349.5234041067465
390,WEEE_categ_mechRec1,material,polymerPPGF30,853.3759572409328
391,WEEE_categ_mechRec1,material,polymerPPTF20,2029.2946672271078
392,WEEE_categ_mechRec1,material,polymerPPTF30,3869.865871929576
393,WEEE_categ_mechRec1,material,reinforcedPlastics,474.46809449639557
394,WEEE_categ_mechRec1,material,sand,321.77729845768727
395,WEEE_categ_mechRec1,material,steelAndSteelAlloys,12659.946544681727
396,WEEE_categ_mechRec1,material,undefinedAndMixedMaterials,32043.69879018704
397,WEEE_categ_mechRec1,material,wood,550.0609640124911
0,WEEE_generatedComplementaryExported,element,Ag,1617157.8650730408
1,WEEE_generatedComplementaryExported,element,Al,34944.5685334634
2,WEEE_generatedComplementaryExported,element,As,57077.291663590084
3,WEEE_generatedComplementaryExported,element,Bi,134.53284707504744
4,WEEE_generatedComplementaryExported,element,Ca,24322.96482077379
5,WEEE_generatedComplementaryExported,element,Cl,241.90626090242
6,WEEE_generatedComplementaryExported,element,Cu,132582.19702264713
7,WEEE_generatedComplementaryExported,element,Dy,107117.86757626111
8,WEEE_generatedComplementaryExported,element,Ga,161166.7705420672
9,WEEE_generatedComplementaryExported,element,Mn,42779.35969743671
10,WEEE_generatedComplementaryExported,element,Mo,138170.29853115638
11,WEEE_generatedComplementaryExported,element,O,51276.66549098834
12,WEEE_generatedComplementaryExported,element,Pd,21298.144169596188
13,WEEE_generatedComplementaryExported,element,Sc,50838.88729161982
14,WEEE_generatedComplementaryExported,element,Sm,122340.47831594158
15,WEEE_generatedComplementaryExported,element,Sr,3025.843796355709
16,WEEE_generatedComplementaryExported,element,Zr,96068.05225822878
17,WEEE_2RM_thermal2Smelter_other,element,Ag,7.958185129317754
18,WEEE_2RM_thermal2Smelter_other,element,Al,2.117564650018884
19,WEEE_2RM_thermal2Smelter_other,element,Cu,1.0618969293156757
20,WEEE_2RM_thermal2Smelter_other,element,Dy,1.5111774655220864
21,WEEE_mechRec2_chem,element,Ag,31.75168190356099
22,WEEE_mechRec2_chem,element,Al,5.9675118754013825
23,WEEE_mechRec2_chem,element,As,2.575441973247246
24,WEEE_mechRec2_chem,element,Cu,7.17512535584942
25,WEEE_mechRec2_chem,element,Dy,11.778836787855393
26,WEEE_mechRec2_chem,element,Ga,32.604451581982495
27,WEEE_mechRec2_chem,element,Mn,0.5075747853288125
28,WEEE_mechRec2_chem,element,Mo,7.614401319049159
29,WEEE_mechRec2_chem,element,O,1.4164013112764664
30,WEEE_mechRec2_chem,element,Sm,4.564856251669229
31,WEEE_mechRec2_chem,element,Zr,0.07916146062015343
32,WEEE_generatedComplementaryUndocumented,element,Ag,2053435.3880245448
33,WEEE_generatedComplementaryUndocumented,element,Al,32166.726083009595
34,WEEE_generatedComplementaryUndocumented,element,As,74141.43564786416
35,WEEE_generatedComplementaryUndocumented,element,Bi,553.9708486394145
36,WEEE_generatedComplementaryUndocumented,element,Ca,43503.3583534324
37,WEEE_generatedComplementaryUndocumented,element,Cl,536.6790777570825
38,WEEE_generatedComplementaryUndocumented,element,Cu,150598.88893138524
39,WEEE_generatedComplementaryUndocumented,element,Dy,182867.0559932617
40,WEEE_generatedComplementaryUndocumented,element,Ga,185556.8312386979
41,WEEE_generatedComplementaryUndocumented,element,Mn,49511.347968927155
42,WEEE_generatedComplementaryUndocumented,element,Mo,175684.8599900384
43,WEEE_generatedComplementaryUndocumented,element,O,76521.789602592
44,WEEE_generatedComplementaryUndocumented,element,Pd,28354.232445404123
45,WEEE_generatedComplementaryUndocumented,element,Sc,57926.83486186602
46,WEEE_generatedComplementaryUndocumented,element,Sm,176274.540047155
47,WEEE_generatedComplementaryUndocumented,element,Sr,10843.795403695822
48,WEEE_generatedComplementaryUndocumented,element,Zr,155009.813139051
49,WEEE_2RM_mechRec1Smelter_other,element,Ag,17527.56525489838
50,WEEE_2RM_mechRec1Smelter_other,element,Al,688.2544956470913
51,WEEE_2RM_mechRec1Smelter_other,element,As,263.3780091962164
52,WEEE_2RM_mechRec1Smelter_other,element,Bi,1.706366786881962
53,WEEE_2RM_mechRec1Smelter_other,element,Ca,283.3143842173362
54,WEEE_2RM_mechRec1Smelter_other,element,Cl,4.422073692214214
55,WEEE_2RM_mechRec1Smelter_other,element,Cu,1324.2020989210075
56,WEEE_2RM_mechRec1Smelter_other,element,Dy,1181.7696861020154
57,WEEE_2RM_mechRec1Smelter_other,element,Ga,1475.8526923666614
58,WEEE_2RM_mechRec1Smelter_other,element,Mn,185.8997008530852
59,WEEE_2RM_mechRec1Smelter_other,element,Mo,1035.8726341713966
60,WEEE_2RM_mechRec1Smelter_other,element,O,404.2476867878134
61,WEEE_2RM_mechRec1Smelter_other,element,Pd,303.03264009518233
62,WEEE_2RM_mechRec1Smelter_other,element,Sc,637.058953058589
63,WEEE_2RM_mechRec1Smelter_other,element,Sm,983.5716505754295
64,WEEE_2RM_mechRec1Smelter_other,element,Sr,7.265443630327168
65,WEEE_2RM_mechRec1Smelter_other,element,Zr,1378.4787000763536
66,WEEE_generatedComplementaryMSW,element,Ag,2397487.0051105334
67,WEEE_generatedComplementaryMSW,element,Al,41752.547222538786
68,WEEE_generatedComplementaryMSW,element,As,87188.87593087116
69,WEEE_generatedComplementaryMSW,element,Bi,563.774100969543
70,WEEE_generatedComplementaryMSW,element,Ca,48660.53444012125
71,WEEE_generatedComplementaryMSW,element,Cl,568.503524722652
72,WEEE_generatedComplementaryMSW,element,Cu,184776.54073733147
73,WEEE_generatedComplementaryMSW,element,Dy,200317.5873370344
74,WEEE_generatedComplementaryMSW,element,Ga,227383.10092710584
75,WEEE_generatedComplementaryMSW,element,Mn,58815.02198957904
76,WEEE_generatedComplementaryMSW,element,Mo,207133.3371981131
77,WEEE_generatedComplementaryMSW,element,O,81509.32724243982
78,WEEE_generatedComplementaryMSW,element,Pd,32164.03484888528
79,WEEE_generatedComplementaryMSW,element,Sc,70756.66814351731
80,WEEE_generatedComplementaryMSW,element,Sm,204186.0049131334
81,WEEE_generatedComplementaryMSW,element,Sr,11146.110689604766
82,WEEE_generatedComplementaryMSW,element,Zr,169006.84336396892
83,WEEE_wasteBinLandfill,element,Ag,732443.5862542437
84,WEEE_wasteBinLandfill,element,Al,13094.263036442115
85,WEEE_wasteBinLandfill,element,As,26881.1475757786
86,WEEE_wasteBinLandfill,element,Bi,164.8367347408329
87,WEEE_wasteBinLandfill,element,Ca,14448.075192023674
88,WEEE_wasteBinLandfill,element,Cl,169.2195242107994
89,WEEE_wasteBinLandfill,element,Cu,57848.33123820032
90,WEEE_wasteBinLandfill,element,Dy,60047.37153653262
91,WEEE_wasteBinLandfill,element,Ga,70419.53292675212
92,WEEE_wasteBinLandfill,element,Mn,18173.25669240617
93,WEEE_wasteBinLandfill,element,Mo,63868.95054381088
94,WEEE_wasteBinLandfill,element,O,24730.452963271222
95,WEEE_wasteBinLandfill,element,Pd,9371.55889956634
96,WEEE_wasteBinLandfill,element,Sc,21088.68837741588
97,WEEE_wasteBinLandfill,element,Sm,63308.091371240625
98,WEEE_wasteBinLandfill,element,Sr,3257.564064982094
99,WEEE_wasteBinLandfill,element,Zr,51515.88151480547
100,WEEE_2RM_mechRec2Smelter_other,element,Ag,42154.72285518709
101,WEEE_2RM_mechRec2Smelter_other,element,Al,391.3274573190673
102,WEEE_2RM_mechRec2Smelter_other,element,As,3188.927403635635
103,WEEE_2RM_mechRec2Smelter_other,element,Bi,1.24545169264622
104,WEEE_2RM_mechRec2Smelter_other,element,Ca,414.8582960531942
105,WEEE_2RM_mechRec2Smelter_other,element,Cl,4.946859667123778
106,WEEE_2RM_mechRec2Smelter_other,element,Cu,5016.233219193039
107,WEEE_2RM_mechRec2Smelter_other,element,Dy,2274.806959685213
108,WEEE_2RM_mechRec2Smelter_other,element,Ga,4792.3340735074025
109,WEEE_2RM_mechRec2Smelter_other,element,Mn,1445.4325118515776
110,WEEE_2RM_mechRec2Smelter_other,element,Mo,3840.474550839523
111,WEEE_2RM_mechRec2Smelter_other,element,O,973.6416200589385
112,WEEE_2RM_mechRec2Smelter_other,element,Pd,148.95621742958835
113,WEEE_2RM_mechRec2Smelter_other,element,Sc,145.7076698822264
114,WEEE_2RM_mechRec2Smelter_other,element,Sm,3675.501506262347
115,WEEE_2RM_mechRec2Smelter_other,element,Sr,13.491777651418175
116,WEEE_2RM_mechRec2Smelter_other,element,Zr,3025.117631472062
117,WEEE_wasteBinIncineration,element,Ag,914717.5811882868
118,WEEE_wasteBinIncineration,element,Al,12715.84405778806
