,flow,product,component,material,element,mass
64232,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,ferrousMetals,Sm,11.298472802771277
64233,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,glass,,336.78618737732916
64234,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,glass,Ag,104.90051920641079
64235,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,glass,Pd,77.8863454492265
64236,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,glass,Sc,4.447521680422375
64237,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,glass,Zr,149.5518010412694
64238,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,otherMetalsAndMetalAlloys,,151.76399162468456
64239,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,otherMetalsAndMetalAlloys,Ag,4.261909076617778
64240,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,otherMetalsAndMetalAlloys,Al,123.98554159215952
64241,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,otherMetalsAndMetalAlloys,Dy,23.51654095590714
64242,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,plastics,,335.3381341856266
64243,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,plastics,Ag,335.3381341856266
64244,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,undefinedAndMixedMaterials,,609.3565734156181
64245,WEEE_generatedDedicated,WEEE_Cat4b,displayOther,undefinedAndMixedMaterials,Ag,609.3565734156181
64246,WEEE_generatedDedicated,WEEE_Cat4b,displayPlasma,,,1872.7438368506841
64247,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDExt,,,2317.3206784196086
64248,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,,,278.75190053212447
64249,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,,53.730584331497894
64250,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,Ag,7.81250357664152
64251,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,As,30.474573065613647
64252,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,Cu,2.1410737135861004
64253,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,Ga,0.033068235374299204
64254,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,Mn,0.39500249955673905
64255,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,Mo,3.0709903408442787
64256,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,AlAndAlAlloys,Sm,9.803372899881332
64257,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,CuAndCuAlloys,,11.038739336589902
64258,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,CuAndCuAlloys,Ag,8.9836390335894
64259,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,CuAndCuAlloys,Dy,1.9111579533092722
64260,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,CuAndCuAlloys,Zr,0.14394234969123293
64261,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,ferrousMetals,,68.74351602456905
64262,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,ferrousMetals,Ag,14.871230863604426
64263,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,ferrousMetals,Cu,1.3738326346571685
64264,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,ferrousMetals,Ga,16.67992286822187
64265,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,ferrousMetals,Mo,8.704759370048592
64266,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,ferrousMetals,O,11.643834055921994
64267,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,ferrousMetals,Sm,15.469936232115023
64268,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,otherMetalsAndMetalAlloys,,12.144516624934013
64269,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,otherMetalsAndMetalAlloys,Ag,1.6426463947595922
64270,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,otherMetalsAndMetalAlloys,Al,2.303690697174293
64271,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,otherMetalsAndMetalAlloys,Dy,8.198179533000129
64272,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,plastics,,62.6509036432791
64273,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,plastics,Ag,62.6509036432791
64274,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,undefinedAndMixedMaterials,,70.4436405712544
64275,WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,undefinedAndMixedMaterials,Ag,70.4436405712544
64276,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,,,2033.8533055040173
64277,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,,1724.8331772650686
64278,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,Ag,638.4992647447976
64279,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,As,344.4471137181536
64280,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,Cu,282.33527587740787
64281,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,Ga,101.48610295306648
64282,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,Mn,150.40223603345055
64283,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,Mo,69.5640642943177
64284,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,AlAndAlAlloys,Sm,138.09911964387524
64285,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,ferrousMetals,,309.0201282389489
64286,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,ferrousMetals,Ag,50.92113747407501
64287,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,ferrousMetals,Cu,55.17080344602764
64288,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,ferrousMetals,Ga,41.28302016194087
64289,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,ferrousMetals,Mo,48.867705605403394
64290,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,ferrousMetals,O,110.60835042901282
64291,WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,ferrousMetals,Sm,2.169111122489109
64292,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,,,521.7190369820245
64293,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,,104.2327822135208
64294,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,Ag,2.3945309086951676
64295,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,As,7.005504554190518
64296,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,Cu,48.66587917712352
64297,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,Ga,8.872717666623208
64298,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,Mn,1.1177158317198344
64299,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,Mo,28.65812562408979
64300,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,AlAndAlAlloys,Sm,7.518308451078746
64301,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,CuAndCuAlloys,,31.52795318144648
64302,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,CuAndCuAlloys,Ag,11.726248796438746
64303,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,CuAndCuAlloys,Dy,15.584855491341273
64304,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,CuAndCuAlloys,Zr,4.216848893666429
64305,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,ferrousMetals,,95.21376753261367
64306,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,ferrousMetals,Ag,10.94196074276991
64307,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,ferrousMetals,Cu,4.694510513184424
64308,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,ferrousMetals,Ga,31.919159903890076
64309,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,ferrousMetals,Mo,3.915998477400817
64310,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,ferrousMetals,O,18.522353418364645
64311,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,ferrousMetals,Sm,25.219784477003884
64312,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,otherMetalsAndMetalAlloys,,105.76698935325378
64313,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,otherMetalsAndMetalAlloys,Ag,50.44745945332549
64314,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,otherMetalsAndMetalAlloys,Al,27.03713713501032
64315,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,otherMetalsAndMetalAlloys,Dy,28.28239276491797
64316,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,plastics,,67.25880048247048
64317,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,plastics,Ag,67.25880048247048
64318,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,undefinedAndMixedMaterials,,117.7187442187191
64319,WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,undefinedAndMixedMaterials,Ag,117.7187442187191
64320,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,,,500.46996104834005
64321,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,CuAndCuAlloys,,159.0255606503517
64322,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,CuAndCuAlloys,Ag,12.556902050042133
64323,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,CuAndCuAlloys,Dy,71.55379685442259
64324,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,CuAndCuAlloys,Zr,74.91486174588694
64325,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,ferrousMetals,,90.17973361649616
64326,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,ferrousMetals,Ag,25.99005170346168
64327,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,ferrousMetals,Cu,20.64476329052009
64328,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,ferrousMetals,Ga,15.339764857093373
64329,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,ferrousMetals,Mo,6.49900357700253
64330,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,ferrousMetals,O,15.56875820445105
64331,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,ferrousMetals,Sm,6.137391983967368
64332,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,plastics,,188.7816869861776
64333,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,plastics,Ag,188.7816869861776
64334,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,undefinedAndMixedMaterials,,62.4829797953146
64335,WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,undefinedAndMixedMaterials,Ag,62.4829797953146
64336,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,,,62.16566208142468
64337,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,,9.300047165943669
64338,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,Ag,0.6195863920972469
64339,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,As,2.7680683145974183
64340,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,Cu,0.13361358415893512
64341,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,Ga,1.0273695934379223
64342,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,Mn,1.6008890160776883
64343,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,Mo,2.356387920719873
64344,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,AlAndAlAlloys,Sm,0.7941323448545795
64345,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,CuAndCuAlloys,,25.863513417736474
64346,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,CuAndCuAlloys,Ag,22.153265903071546
64347,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,CuAndCuAlloys,Dy,0.5554486460127844
64348,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,CuAndCuAlloys,Zr,3.1547988686521484
64349,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,carbon,,6.4487520149297115
64350,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,carbon,Ag,3.244101503212328
64351,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,carbon,Pd,0.33187592898718216
64352,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,carbon,Sc,1.228818288652754
64353,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,carbon,Zr,1.6439562940774484
64354,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,,17.33974276690142
64355,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,Ag,3.3319038103654726
64356,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,Ca,1.203628541830507
64357,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,Cu,5.109068619832249
64358,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,Ga,0.822255123066238
64359,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,Mo,1.4981973671059285
64360,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,O,2.6522618586705096
64361,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,ferrousMetals,Sm,2.722427446030536
64362,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,otherOrganics,,2.8317684627720277
64363,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,otherOrganics,Ag,2.8317684627720277
64364,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,plastics,,0.381838253141453
64365,WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,plastics,Ag,0.381838253141453
64366,WEEE_generatedDedicated,WEEE_Cat4b,filterFoamBased,,,724.4235327022918
64367,WEEE_generatedDedicated,WEEE_Cat4b,filterFoamBased,plastics,,724.4235327022918
64368,WEEE_generatedDedicated,WEEE_Cat4b,filterFoamBased,plastics,Ag,724.4235327022918
64369,WEEE_generatedDedicated,WEEE_Cat4b,fuse,,,4140.650156067405
64370,WEEE_generatedDedicated,WEEE_Cat4b,gear,,,5649.345667969073
64371,WEEE_generatedDedicated,WEEE_Cat4b,gear,plastics,,5649.345667969073
64372,WEEE_generatedDedicated,WEEE_Cat4b,gear,plastics,Ag,5649.345667969073
64373,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,,,774.4718749393654
64374,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,CuAndCuAlloys,,64.39027064051476
64375,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,CuAndCuAlloys,Ag,8.757877003778107
64376,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,CuAndCuAlloys,Dy,48.440092480609856
64377,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,CuAndCuAlloys,Zr,7.1923011561267955
64378,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,,38.90786273490387
64379,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,Ag,38.90786273490387
64380,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,plastics,,215.70435089251097
64381,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,plastics,Ag,215.70435089251097
64382,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,steelAndSteelAlloys,,455.4693906714358
64383,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ag,53.43329053106294
64384,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Cu,151.405456130334
64385,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ga,77.90230596953026
64386,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Mo,56.40193126851732
64387,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,steelAndSteelAlloys,O,92.97942741898116
64388,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Sm,23.34697935300992
64389,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,,,3842.6011069004403
64390,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,,315.78098792286744
64391,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,Ag,14.157404157325086
64392,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,As,25.168833131688686
64393,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,Cu,86.21825406699712
64394,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,Ga,79.01092390034921
64395,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,Mn,26.865770423979924
64396,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,Mo,76.35021297597275
64397,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,AlAndAlAlloys,Sm,8.009589266554654
64398,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,CuAndCuAlloys,,10.315863414128026
64399,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,CuAndCuAlloys,Ag,6.2576481593045665
64400,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,CuAndCuAlloys,Dy,3.1948720640012134
64401,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,CuAndCuAlloys,Zr,0.8633431908222506
64402,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,,346.6109538643713
64403,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,Ag,45.81467355567693
64404,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,Ca,11.785852683493593
64405,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,Cu,15.947865157895718
64406,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,Ga,34.26870289171324
64407,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,Mo,71.44695273360291
64408,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,O,21.345873899468447
64409,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,ferrousMetals,Sm,146.00103294252028
64410,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,otherMetalsAndMetalAlloys,,533.8882431306916
64411,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,plastics,,617.0676673587897
64412,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,plastics,Ag,617.0676673587897
64413,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,steelAndSteelAlloys,,27.71954288379974
64414,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,steelAndSteelAlloys,Ag,2.151844269217166
64415,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,steelAndSteelAlloys,Cu,3.8842358163479727
64416,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,steelAndSteelAlloys,Ga,2.5210099196161613
64417,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,steelAndSteelAlloys,Mo,4.474475515699258
64418,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,steelAndSteelAlloys,O,8.030725614189354
64419,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,steelAndSteelAlloys,Sm,6.657251748729811
64420,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,undefinedAndMixedMaterials,,1991.2178483257942
64421,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,undefinedAndMixedMaterials,Ag,1991.2178483257942
64422,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,,,707.616538209807
64423,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,,5.927590309934888
64424,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,Ag,0.17764000387610815
64425,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,As,0.6329961127119622
64426,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,Cu,0.5195213896765812
64427,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,Ga,0.15569705529393518
64428,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,Mn,1.8067637070082239
64429,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,Mo,0.40650101753548773
64430,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,AlAndAlAlloys,Sm,2.2284710238325887
64431,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,CuAndCuAlloys,,169.05460543699087
64432,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,CuAndCuAlloys,Ag,141.1331412431393
64433,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,CuAndCuAlloys,Dy,21.30911865379479
64434,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,CuAndCuAlloys,Zr,6.612345540056831
64435,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,ferrousMetals,,271.8057376340339
64436,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,ferrousMetals,Ag,10.8966906777205
64437,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,ferrousMetals,Cu,171.59996293910845
64438,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,ferrousMetals,Ga,9.905164836450224
64439,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,ferrousMetals,Mo,55.95790341256796
64440,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,ferrousMetals,O,11.402585272836722
64441,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,ferrousMetals,Sm,12.043430495350128
64442,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,,6.635980581362742
64443,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Ag,0.1781742654006082
64444,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Al,3.9541116114929173
64445,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Dy,2.5036947044692184
64446,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,plastics,,11.313754947080744
64447,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,plastics,Ag,11.313754947080744
64448,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,undefinedAndMixedMaterials,,242.8788693004032
64449,WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,undefinedAndMixedMaterials,Ag,242.8788693004032
64450,WEEE_generatedDedicated,WEEE_Cat4b,inductor,,,4144.983064303823
64451,WEEE_generatedDedicated,WEEE_Cat4b,inductor,CuAndCuAlloys,,646.0165159956922
64452,WEEE_generatedDedicated,WEEE_Cat4b,inductor,CuAndCuAlloys,Ag,305.9638351246167
64453,WEEE_generatedDedicated,WEEE_Cat4b,inductor,CuAndCuAlloys,Dy,121.04403097840932
64454,WEEE_generatedDedicated,WEEE_Cat4b,inductor,CuAndCuAlloys,Zr,219.00864989266552
64455,WEEE_generatedDedicated,WEEE_Cat4b,inductor,ferrousMetals,,1257.6445268050834
64456,WEEE_generatedDedicated,WEEE_Cat4b,inductor,ferrousMetals,Ag,504.19541764516276
64457,WEEE_generatedDedicated,WEEE_Cat4b,inductor,ferrousMetals,Cu,116.23094569505194
64458,WEEE_generatedDedicated,WEEE_Cat4b,inductor,ferrousMetals,Ga,174.95302417161798
64459,WEEE_generatedDedicated,WEEE_Cat4b,inductor,ferrousMetals,Mo,106.38520811923482
64460,WEEE_generatedDedicated,WEEE_Cat4b,inductor,ferrousMetals,O,59.086205485082075
64461,WEEE_generatedDedicated,WEEE_Cat4b,inductor,ferrousMetals,Sm,296.7937256889331
64462,WEEE_generatedDedicated,WEEE_Cat4b,inductor,plastics,,2241.322021503048
64463,WEEE_generatedDedicated,WEEE_Cat4b,inductor,plastics,Ag,2241.322021503048
64464,WEEE_generatedDedicated,WEEE_Cat4b,insulation,,,2114.3405511399055
64465,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,,,1750.1057878873507
64466,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,,207.80820578321462
64467,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,Ag,78.71807121848023
64468,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,As,7.774197384096109
64469,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,Cu,16.1221888049111
64470,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,Ga,25.064929127418804
64471,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,Mn,0.6791616328259852
64472,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,Mo,59.52490469952
64473,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,AlAndAlAlloys,Sm,19.924752915962383
64474,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,CuAndCuAlloys,,58.71664235300582
64475,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,CuAndCuAlloys,Ag,8.52611695570597
64476,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,CuAndCuAlloys,Dy,43.94945588841302
64477,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,CuAndCuAlloys,Zr,6.24106950888683
64478,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,ferrousMetals,,418.22622576888614
64479,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,ferrousMetals,Ag,149.17387405366495
64480,WEEE_generatedDedicated,WEEE_Cat4b,keyboard,ferrousMetals,Cu,35.937812946514825
